DAY,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23
0,"(1.1069818349670528, 0.041374257447115689)","(0.97603699983899594, 0.09939373334534278)","(0.97736976212020177, 0.033313230476495127)","(1.0787978916448928, 0.056798495843378233)","(1.0379441325204386, 0.063181947610333786)","(1.0182728690079321, 0.033975689904173122)","(1.0376727762821014, 0.024369655747299636)","(1.0398326772388489, 0.049392443509288064)","(0.89862803823097592, 0.096107580530686937)","(0.96866859029323371, 0.082298010838691704)","(0.77623493891692319, 0.097444769306367834)","(1.0096478378264826, 0.07825082005543306)","(1.0188672668327632, 0.039521074917177615)","(1.0510407833442892, 0.045865046990107981)","(1.0491797471564226, 0.055744224893844313)","(1.0202986702983399, 0.02902076019747965)","(0.99138599355819834, 0.060349273668982926)","(1.0726619325785836, 0.050294575723683461)","(1.1358416412588543, 0.024386782903424557)","(0.92414004713560671, 0.038657879685039538)","(1.0402943544276104, 0.06598891880651192)","(0.75103865841081907, 0.058409989396820593)","(1.0578021320402431, 0.049537017246122257)","(0.99526746783292519, 0.057230650487315841)"
1,"(1.1083694934570607, 0.041377688990139695)","(1.0050942968557421, 0.09330076709160863)","(0.98177095480904608, 0.03429084470905517)","(1.0736061887939619, 0.057973241837614861)","(1.0411325838028078, 0.063767969087946241)","(1.0319370957915457, 0.032337044214369601)","(1.0255704464436393, 0.023426646186240328)","(1.0500805923126886, 0.049462989538132204)","(1.0204177461491455, 0.088893455185573067)","(0.96854131144311728, 0.078700218074052211)","(0.81396840221518851, 0.093804065598279238)","(1.0185849169620782, 0.076662230515148269)","(1.0195338974528607, 0.039042345172774107)","(1.0568830782604712, 0.04540171761287206)","(1.0940975017986434, 0.037060531084029139)","(0.99976421511681701, 0.028567364940353213)","(1.0720781365474055, 0.046273744671059283)","(1.0729089552609212, 0.04475226594275878)","(1.1361995044536515, 0.024860725520029065)","(0.92297754067076543, 0.03844521735371037)","(1.038771161828884, 0.067829089887885441)","(0.74021587318407855, 0.058930777757851098)","(1.0638020209594825, 0.049368721254639404)","(1.0294849408917575, 0.045744349549069155)"
2,"(1.1069818349670524, 0.04137425744711596)","(0.97603699983899583, 0.099393733345342808)","(0.97736976212020188, 0.033313230476495127)","(1.0787978916448928, 0.056798495843378191)","(1.0379441325204384, 0.063181947610333938)","(1.0182728690079321, 0.033975689904173122)","(1.0376727762821014, 0.024369655747299636)","(1.0398326772388484, 0.049392443509288265)","(0.89862803823097592, 0.096107580530686826)","(0.96866859029323349, 0.082298010838691732)","(0.77623493891692286, 0.097444769306367848)","(1.0096478378264828, 0.078250820055432976)","(1.0188672668327634, 0.039521074917177365)","(1.0510407833442892, 0.045865046990107905)","(1.0491797471564224, 0.055744224893844438)","(1.0202986702983399, 0.029020760197479432)","(0.99138599355819834, 0.060349273668982926)","(1.0726619325785836, 0.050294575723683302)","(1.1358416412588546, 0.02438678290342472)","(0.92414004713560671, 0.038657879685039538)","(1.0402943544276102, 0.065988918806511976)","(0.75103865841081952, 0.058409989396820496)","(1.0578021320402429, 0.049537017246122445)","(0.99526746783292519, 0.057230650487315848)"
3,"(1.1007522858516317, 0.04392725041043001)","(0.77765533791159613, 0.096918878767772734)","(0.78639377816165401, 0.052164123302389495)","(1.0614287642685314, 0.056812659676034875)","(1.0246819384757531, 0.061350338555710711)","(1.0440791718954763, 0.033275215346216011)","(1.0391256906301416, 0.024320980126359151)","(1.0536215018858941, 0.04904290292441256)","(1.0429209914262068, 0.088973096948781194)","(0.81448126732256787, 0.072726302405965421)","(0.70551841110251878, 0.088145665707219698)","(1.0291790999796597, 0.076347514041184075)","(1.0114248635108156, 0.039597076872326671)","(1.0663736118353493, 0.046479104339858593)","(1.0161111740027968, 0.043527497962641985)","(1.0124675623485713, 0.030775288577931454)","(1.0111083625500088, 0.050610912867512348)","(1.062566409715014, 0.044311957036942927)","(1.1322945720279043, 0.025799110374735378)","(0.92644692581300903, 0.038852835662357275)","(1.038916914730758, 0.066154108468215081)","(0.70556461256918246, 0.058865572846764205)","(0.87250555439699695, 0.055617034919580782)","(1.0128006977355675, 0.042625776129323341)"
4,"(1.1007522858516317, 0.043927250410430184)","(0.77765533791159624, 0.096918878767772734)","(0.78639377816165401, 0.052164123302389495)","(1.0614287642685314, 0.056812659676034875)","(1.0246819384757531, 0.061350338555710718)","(1.0440791718954765, 0.033275215346215907)","(1.0391256906301416, 0.024320980126359151)","(1.0536215018858939, 0.049042902924412698)","(1.0429209914262068, 0.088973096948781194)","(0.81448126732256765, 0.072726302405965504)","(0.70551841110251878, 0.088145665707219684)","(1.0291790999796597, 0.076347514041184075)","(1.0114248635108154, 0.039597076872326754)","(1.0663736118353497, 0.046479104339858447)","(1.0161111740027968, 0.043527497962641902)","(1.012467562348571, 0.030775288577931555)","(1.0111083625500088, 0.050610912867512348)","(1.062566409715014, 0.044311957036942927)","(1.1322945720279043, 0.025799110374735378)","(0.92644692581300936, 0.03885283566235706)","(1.0389169147307578, 0.066154108468215192)","(0.70556461256918246, 0.058865572846764247)","(0.87250555439699695, 0.055617034919580782)","(1.0128006977355672, 0.042625776129323417)"
5,"(1.0926124167359033, 0.04323447836273827)","(0.77918145129583327, 0.096345653650293545)","(0.80978102447762101, 0.050938704596616376)","(1.0351161773793773, 0.062101262387277444)","(1.0352382337195662, 0.066051234699490605)","(1.0293901239027436, 0.033397235929174332)","(1.0704302371909529, 0.03156201193226485)","(1.0154054560215136, 0.039299086271487725)","(1.0834346087188917, 0.064112988681718927)","(0.86692275404601871, 0.13933439472672476)","(0.66535488064487947, 0.024732288211081113)","(1.1473218643918075, 0.083409038811296785)","(1.0709765048064976, 0.037132527815046432)","(1.0754250522658055, 0.036397809973852779)","(1.0335567076300984, 0.065240628579096835)","(0.99537609193745891, 0.032610566380471009)","(0.70120827306913613, 0.13851705736966596)","(1.0849424068820135, 0.04848514055140158)","(0.9378795645078235, 0.17048415373159531)","(0.58069626369214611, 0.069984853147009932)","(1.0500632653435709, 0.046817284423373094)","(0.87361237742106812, 0.059876435221999438)","(0.85654970023163923, 0.056992357554193462)","(1.026617907969785, 0.039811957899041316)"
6,"(1.0934212189351078, 0.041521602762444459)","(0.77232183383107644, 0.097806732450360825)","(0.79300956727456373, 0.04974528739336076)","(0.96845729423351756, 0.077629165081223264)","(1.0354905840507456, 0.061925656802895142)","(1.0336421584630611, 0.034452193482816286)","(1.0649779795371461, 0.029890627838974317)","(1.0338114460655998, 0.0278228573972336)","(1.1017961980773847, 0.05354969249761745)","(0.88323090707877094, 0.13847602880919022)","(0.68099066847959744, 0.027022527619538217)","(1.0534515025941313, 0.066529559078669295)","(1.0697102303792014, 0.032956561936568825)","(1.0835138390994392, 0.036125295583481175)","(1.0273744044753224, 0.064561743629031026)","(0.99424208900789401, 0.028498436842942648)","(0.64889293703504758, 0.13736049890446347)","(1.0591872020942927, 0.04349211689585622)","(1.106191694119032, 0.022619384668136084)","(1.0221625070971139, 0.027541177204403678)","(0.89093526640174459, 0.043488971818807204)","(0.93101318334014849, 0.061595912461711963)","(0.84670041855358702, 0.050714682278128108)","(1.0216841051152754, 0.035698170520960373)"
7,"(1.1350499801222269, 0.033414888311059474)","(0.97781154497526457, 0.089833832460197757)","(0.9751024002859433, 0.032920431095548777)","(1.0769466636713692, 0.056914266953737552)","(1.0406137914178872, 0.06363480851347722)","(1.0201690329768867, 0.03413620716816277)","(1.0357216386691515, 0.024074985210026212)","(1.0374649679209331, 0.051081500426639642)","(0.89902560338631565, 0.096220710023142544)","(0.96740703032604392, 0.081709348610791169)","(0.7726775074125537, 0.096817751787406314)","(1.0110769954958285, 0.076102165885266387)","(1.0181404369974789, 0.036515863884091268)","(1.0578044100642705, 0.044330720574706182)","(1.0463683550801974, 0.055853778454098182)","(1.0131200145504871, 0.030393988038868634)","(0.98997647292855639, 0.060738825595052434)","(1.0785870113985332, 0.052179294592263337)","(1.1434595630509765, 0.028050582922768935)","(0.92393652322335318, 0.038548512089640483)","(1.0385834709647892, 0.065291181341573523)","(0.74821040173915287, 0.066380266937940205)","(1.0054960963520123, 0.079236670449990373)","(0.99926537122732206, 0.055640866991451758)"
8,"(1.1184792488638078, 0.037131378634425574)","(0.98941373719440906, 0.084984750784764543)","(0.98268255517928027, 0.032378460196452762)","(1.0617591561963666, 0.05280506017462263)","(1.0588574146841259, 0.071831985935479681)","(0.83002877509547413, 0.064084612694862458)","(0.99388484600004845, 0.036055240904363552)","(1.0206008899067738, 0.054044046901961657)","(0.91411736033182511, 0.090376998151436613)","(0.91949336388803549, 0.066829833142708128)","(0.88213973359344755, 0.07264332911899074)","(0.98246515734784068, 0.061153668195038369)","(0.99515405737797891, 0.039435090471760886)","(1.0443431210911425, 0.05217936442312783)","(1.027081521736489, 0.059933319496642636)","(0.98562113570561249, 0.034960200200560017)","(0.96437258197778253, 0.072720038957387892)","(1.090655407864934, 0.053224496217223555)","(1.1312037391945047, 0.034005486864550134)","(0.92442223347987484, 0.041284730369693032)","(1.0230174870878463, 0.064169385413369556)","(0.72497547360993064, 0.065624985809391537)","(0.91264508470315431, 0.079590962027842299)","(0.99848408568627178, 0.057074734836022718)"
9,"(1.118457776889668, 0.037137535518370401)","(0.99132624077705556, 0.08705870520373396)","(0.97475869951284866, 0.033086019347471865)","(1.061146245249067, 0.053582808430263446)","(0.99336161545223223, 0.065074299691519705)","(0.8965617567967169, 0.059018343987594438)","(0.99876066447138023, 0.036885176719354797)","(1.0225304373100543, 0.052856427644546206)","(0.91408752443558083, 0.089854426268149767)","(0.89052498769059019, 0.063743060073339741)","(0.77257873395755261, 0.096714731450035521)","(1.0110889594623582, 0.081837940644280224)","(1.0111251334832947, 0.039692329703146963)","(1.0490971565279945, 0.052424929047359091)","(1.0235263007134414, 0.060001949675464419)","(0.98438177031211449, 0.034851126818129248)","(0.95332169117646903, 0.07341171128613222)","(1.0893329639544702, 0.053054004059829518)","(1.1342201831948377, 0.033810306429329577)","(0.91917424235888978, 0.040804394740460131)","(1.0289074117437935, 0.066097146061886367)","(0.71600565737423139, 0.065246390441789606)","(0.88302599596813658, 0.078845916165063173)","(1.0045962950449507, 0.056038521745623175)"
