DAY,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23
10,"(0.82197247224306247, 0.027006168394640453)","(0.85350603356745069, 0.045918184878683863)","(0.78603258558542544, 0.054050709842979355)","(0.9814432346109182, 0.088712468576517878)","(0.99227956406551021, 0.053021851752565248)","(0.88105626247032864, 0.043771318623007038)","(0.99234168974092651, 0.028388665667878107)","(0.87238015225268484, 0.058600133821240005)","(0.91920087555252517, 0.043244623826176408)","(0.97956813509036866, 0.045973428111331663)","(0.96832164500295126, 0.050886735641068472)","(1.0053803431187445, 0.030760822514521804)","(0.99852395961712737, 0.036467884764415655)","(0.93966468007405302, 0.039871349348767106)","(0.97158010505581172, 0.045580361847013924)","(0.89909690193180059, 0.032817803817654694)","(0.97667952784586309, 0.047670438096811159)","(0.99062294579159005, 0.032716032266093216)","(0.93774248872446408, 0.037399497988554471)","(0.91568061510294319, 0.047852213393758142)","(0.85749727409674581, 0.070536877838616646)","(0.86933402953423133, 0.039371672338967427)","(0.98079293869779105, 0.034889055781451038)","(0.88895902535761684, 0.040820725916038372)"
11,"(0.84270143520947327, 0.030965575259042616)","(0.88766062189260697, 0.046838819467457937)","(0.85550281417017482, 0.061041635546442811)","(0.99700559020156809, 0.088086668056663278)","(0.98127913728475691, 0.059814393509690159)","(0.84043595498771095, 0.049032423114779837)","(0.99640015839409424, 0.025653530621205418)","(0.88897630274325545, 0.055758474657475729)","(0.92347670310951024, 0.040006834343058628)","(1.0129167786155016, 0.046778362165910192)","(0.87492898119020934, 0.053884069866564806)","(0.99985138394111983, 0.036288035347579538)","(0.98340554693560855, 0.036069362270504141)","(0.95866177131724828, 0.050452759515863359)","(0.9735314803958145, 0.047676535137944044)","(0.7965002323882876, 0.034666281489012067)","(1.0514724643064652, 0.046756606532085979)","(0.98978239222004383, 0.030812033600460455)","(0.95239651152736138, 0.036135344166178029)","(0.91502181493510948, 0.048812636361957706)","(0.87480978264045939, 0.072361497553151286)","(0.86739190790031673, 0.03952388435250636)","(1.023318455350575, 0.034434463862550536)","(0.91330298605451443, 0.042242482333951392)"
12,"(0.83355159692621172, 0.028478887281032973)","(0.8749660745884098, 0.047778553480816624)","(0.83303652140745676, 0.063323867029795797)","(0.98471094799251768, 0.090261984080723931)","(1.0056783641692504, 0.058638802589043332)","(0.85251002931157394, 0.03779296301329535)","(0.96766331482165879, 0.028292034932307066)","(0.88609933577577249, 0.057545224348515951)","(0.92513260870376468, 0.040429977144228711)","(0.99241457121546572, 0.048134537847632192)","(0.95326809014644898, 0.048495788181200407)","(1.0004136581186793, 0.030020147439479061)","(0.98687378835579442, 0.034994399870267284)","(0.95083776590265789, 0.041746162633250643)","(0.95842576078475128, 0.045425749126105565)","(0.89955818056638648, 0.033418322932373609)","(1.0762765100976981, 0.043967179597689143)","(1.0104237311316455, 0.030033457010974377)","(0.94123066445249404, 0.03809757675947581)","(0.92099489756820208, 0.046052013853145196)","(0.91221329493532344, 0.071153900845912901)","(0.86332030931882942, 0.039606518498775091)","(1.0161845608100688, 0.033286330099845378)","(0.93013425773658853, 0.033354452619995027)"
13,"(0.99990037737324755, 0.032634997051020749)","(0.90786164333195207, 0.040070533865982923)","(1.102598828221913, 0.070071450026504237)","(0.91775574993607001, 0.038026038604863734)","(1.0071341997113363, 0.035249260432331883)","(0.83902698888596106, 0.033277730230194279)","(0.96106599067243237, 0.027214328737098163)","(0.8327460370158225, 0.052072812236168713)","(0.93445187393103724, 0.035405424513504306)","(0.96537373694125739, 0.056504422962917682)","(0.87403300011388418, 0.044123904593013311)","(0.93798557243188274, 0.030941441280641271)","(0.89866710543965789, 0.039008640863736121)","(1.0623438901889548, 0.09144106191942114)","(0.99445185451262375, 0.08467712381391504)","(0.89484644882991826, 0.034382606564198115)","(0.98165629783194153, 0.031045855457502953)","(0.94710415333783171, 0.024872798690168795)","(0.88990435602707718, 0.031816010513978456)","(0.8696971773507709, 0.039353264129237099)","(0.97098542477655292, 0.034958728536683713)","(0.90503979702073867, 0.032905794644278737)","(0.96661890304838594, 0.048992872525105279)","(0.94190379250702005, 0.047934261390647291)"
14,"(0.96802249817385, 0.035711340533536778)","(1.0443531702650997, 0.035951132156834306)","(0.89908662753307922, 0.030182515929544004)","(1.012597722504283, 0.042597702070018929)","(1.0122562073399934, 0.03912707856425128)","(0.9444682502659717, 0.023989204257653461)","(0.96950564741917711, 0.040536994523365066)","(0.97478153587764405, 0.048046916318602063)","(0.92827227978532967, 0.050458218444282409)","(0.92006678933396902, 0.043344431629871435)","(0.96911412744762448, 0.068816682891895478)","(0.83663658157208542, 0.039601656159926439)","(0.97229594560558019, 0.037612692134182821)","(0.96362513503034108, 0.05071721564596695)","(1.1709146734751457, 0.079024190412101097)","(0.86260713869803241, 0.081041117519769765)","(0.62831129561369581, 0.062907883815647894)","(1.0249960514091048, 0.048784585618052323)","(0.90895082055132459, 0.045366034134893256)","(1.0033234104090711, 0.068285378516664372)","(0.93588055423172845, 0.098333570541957668)","(0.78229818040114119, 0.058205277535706548)","(0.85167063766660167, 0.052595134089656471)","(0.99847411798996599, 0.041201548871396945)"
15,"(0.9992318037819008, 0.0328380376213206)","(0.94849366169709448, 0.034113116643701591)","(0.89876113810747527, 0.050486197746434612)","(0.92939109471205972, 0.029292998629845125)","(0.94830453575003026, 0.032617208154453257)","(1.0281997269541314, 0.04286213676006085)","(0.97413907931444144, 0.044684073703800335)","(0.98626719988418865, 0.039205224733390956)","(0.90436432349086804, 0.068248522169604114)","(0.9065096172912952, 0.045829465090207522)","(0.98021128547399772, 0.047179614598284514)","(0.97238654122804391, 0.039348996880740755)","(0.85608680390336755, 0.045472330286807076)","(0.95424762271203234, 0.040791580640755561)","(0.86829876117241256, 0.051550367932327409)","(0.97763672853411743, 0.043049463688869222)","(0.54953259978561053, 0.05208629668083261)","(1.031146860012421, 0.040101720335721236)","(0.94928678184709914, 0.051931517300946452)","(0.97782079677743217, 0.063312046042357739)","(0.88813418659918364, 0.08424490186705702)","(0.96372035186817351, 0.028603764728735669)","(0.91242060388426283, 0.033979527224685842)","(1.0273793235835076, 0.035268487384855149)"
16,"(0.95778102591468484, 0.035303551911381646)","(0.86711901711645489, 0.041491788848270719)","(0.82175986471251472, 0.052228702271080209)","(1.0120722009377265, 0.045262367778698888)","(0.96347036337084457, 0.048127775766934319)","(0.95354397557829007, 0.030164971741501859)","(1.1193002082804946, 0.11412942287067414)","(0.70176177008971852, 0.062279256421601946)","(0.916087990585985, 0.054681372616999804)","(0.91065202367549947, 0.049224582789581951)","(0.97192004902085161, 0.075801117311442831)","(0.84195575849779791, 0.038709102210636774)","(0.99594740297364981, 0.04232404036191223)","(1.0560992543712826, 0.055583357716537732)","(1.153306488833262, 0.089468035349264674)","(0.84334110811384499, 0.074072889434944486)","(0.62548481677696621, 0.07514633373546073)","(1.0790958715057548, 0.09536319076121981)","(0.82751834805887314, 0.076936641377814086)","(1.0655908032557164, 0.083402803216460999)","(0.86390002457480086, 0.092206954936949068)","(0.75574127655671908, 0.053246503930430067)","(0.85107133911376009, 0.052341087224936925)","(0.88220290133729362, 0.065332454089510703)"
17,"(0.9750766366752931, 0.026973611497519236)","(0.8350250741722901, 0.039469745445867968)","(0.90077384887497203, 0.083922938577744396)","(0.89916089729273563, 0.047761338929349084)","(0.93457876782424842, 0.0448319885667159)","(0.96778173315887694, 0.030935975927431653)","(1.0750792612832434, 0.11734231282250301)","(0.70256788315058127, 0.059049399439711943)","(0.93773707239022674, 0.045165965866786922)","(0.85831795971660751, 0.046895520504305233)","(1.0025312039350773, 0.068437786287302363)","(0.9819958266765032, 0.036009809778719523)","(1.0724054059359303, 0.042026369148148966)","(1.0319055813761222, 0.058146399866569713)","(0.93466506457998189, 0.089663021686389829)","(0.77495733621027851, 0.053698821484984886)","(0.97875126594765349, 0.11490681756887007)","(0.97398769765107218, 0.095416355777438705)","(0.83329577755400031, 0.058473874151680892)","(0.91769324706855537, 0.057653349280070057)","(0.80936968185377423, 0.082660649037202022)","(0.92236182268111577, 0.044024271015442186)","(0.84983452767025847, 0.046168552097364646)","(0.86756027334785601, 0.069125176636814389)"
18,"(0.97114885165574871, 0.027066275693468648)","(0.91200284001958032, 0.040951830276274012)","(0.87696654674702756, 0.069029197510327336)","(0.88162399418623993, 0.046751839586021395)","(1.0351840406806185, 0.038605589785848937)","(0.90514273202232731, 0.036555482657370353)","(0.93727555719066735, 0.040590193392868373)","(0.97348619680748705, 0.034965610203278007)","(0.91661988592874299, 0.040944219912949671)","(0.83626356166785032, 0.032012300387883955)","(0.89215032972823682, 0.063965102202159077)","(0.95900952805827255, 0.03126775423032932)","(1.0595492390583301, 0.041351199269895653)","(1.052025058370224, 0.055135667775795101)","(0.90660444969286813, 0.085238282774294696)","(0.87279297383983234, 0.048336668644535723)","(0.84647429638139016, 0.10073155490612788)","(0.96834099894848424, 0.091458340147827819)","(0.82288480103474781, 0.058114390625585363)","(0.85713469687092492, 0.048968200776830992)","(0.94782115831584712, 0.073236898295079095)","(0.91239228990284249, 0.044901897395996114)","(0.88674660874955069, 0.050042673220123873)","(0.89780696758711531, 0.065951414349698867)"
19,"(0.94734578777162004, 0.034101973686459633)","(0.75196095105268423, 0.034878473658980759)","(0.90571765285759853, 0.081186688881327809)","(0.83483506491577941, 0.038829093059879534)","(0.91176567070622705, 0.0420368525378709)","(0.94514689771277516, 0.034297063706427447)","(1.0508703832254638, 0.12214327693283551)","(0.70836751135008091, 0.059604345007508171)","(0.90635520672312775, 0.037246145668179763)","(0.82132366273390722, 0.034627781366083868)","(1.0224740080741253, 0.068360988426245869)","(0.82083321485208116, 0.039032615978277008)","(1.0687257670459722, 0.04500030971357908)","(1.0574258504237473, 0.069676205514815404)","(0.90648851939825792, 0.073070367761368271)","(0.73765040560797146, 0.053634139499621869)","(0.9665856125889849, 0.090132741904433836)","(0.95533708689208352, 0.095099232302729736)","(0.84131015934949893, 0.064162622669504191)","(0.911243805378117, 0.056966318156415702)","(0.84032965379819091, 0.062591106238815808)","(0.92027809471309074, 0.035411184495027774)","(0.84295657181560946, 0.048694228162312607)","(0.83442436285642174, 0.069218409270832351)"
