DAY,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23
0,"(0.76362330118767541, 0.04498075509441584)","(0.90363221362352109, 0.03527548256642643)","(0.87920793481026716, 0.040700559622509756)","(0.86599897386603242, 0.048145811466938873)","(0.88399132553702353, 0.017704330347953885)","(0.85342491538329679, 0.056973673624655878)","(0.81712625828480823, 0.053206834250461105)","(0.88110639421639125, 0.025451342468360082)","(0.93266238389295197, 0.02868892573603429)","(0.92541766645349399, 0.039311592443418523)","(0.74392469992412991, 0.074958712272093234)","(0.84434887516843804, 0.037684134071440986)","(0.92084655477913469, 0.032652358308051924)","(0.97487504880044551, 0.066053482633859226)","(0.65483197546166672, 0.081766950621675799)","(0.65456627541534307, 0.083433446232055605)","(0.85313319543290556, 0.057132287352038326)","(0.92066153611444024, 0.029023328420405222)","(0.92592500865930949, 0.032316892371984617)","(0.90362269556634822, 0.030039005038936244)","(0.95497374211149255, 0.019384879209769838)","(1.0231843285731925, 0.046691983731133216)","(0.91938002361544657, 0.021709457089814335)","(0.90106528906044658, 0.029240103140778569)"
1,"(0.88383213934743188, 0.044953278809106129)","(0.89645548723969504, 0.03106620724901004)","(0.91631569410615676, 0.033187929535221497)","(0.89576499136151333, 0.04633161210708063)","(0.88908032912898238, 0.02640913667466693)","(0.91408712868526865, 0.018863289628809538)","(0.92198764930403088, 0.025644730141246283)","(0.91412981873761812, 0.033681305018666639)","(0.9406568970930812, 0.041929547420535201)","(0.92381604013400453, 0.04087557775863513)","(0.94531899533562191, 0.039349026062235629)","(0.93045112978840028, 0.016998914703443793)","(0.93894194494735717, 0.025694765802296862)","(0.89160633845951831, 0.031817713809860468)","(0.93675551118030276, 0.039100169102482749)","(1.0117609667808498, 0.056843994234973778)","(0.90157195515167676, 0.034047030980820403)","(0.93771494515261178, 0.027955606454360096)","(0.95845394308859722, 0.024489538982351837)","(0.96711859536479894, 0.018380011462664755)","(0.96579654071790144, 0.038990049371216355)","(0.94662605601173633, 0.021294576039999367)","(0.89930156755481228, 0.01787279397358835)","(0.91664752046718201, 0.016995389416337971)"
2,"(0.89261683179752993, 0.022141419888943931)","(0.91295206932791029, 0.03457418505262215)","(0.89790245970784621, 0.02190270900235233)","(0.86619634291832592, 0.045120244945268624)","(0.91904608762293349, 0.047249903987750821)","(0.90540117248608398, 0.029974344172273324)","(0.92785638761389444, 0.014812266616036246)","(0.91567142759052123, 0.035917973909637801)","(0.9771107673056314, 0.031078167945485916)","(0.88665216588700846, 0.025190319526892838)","(0.92814395225744462, 0.014491411999685422)","(0.9014031936463931, 0.019904868596806204)","(0.93054258800219558, 0.083109689405728243)","(0.84658911654922275, 0.071551330319687828)","(0.8689191987486643, 0.063436730647228004)","(0.9040926903741322, 0.047855715600554148)","(0.78930053092127161, 0.076220448861837417)","(0.92473241897939495, 0.021850667793942912)","(0.92470747879170856, 0.019262057952530571)","(0.86510581302232825, 0.036843328145179613)","(0.94535945206417782, 0.037905473954753258)","(0.91403691244157492, 0.026168092183499542)","(0.91567761413585202, 0.020985086394332858)","(0.88679562492732644, 0.025812612327077121)"
3,"(0.84457323354529357, 0.050335299219148394)","(0.93880405376279552, 0.035031640331266316)","(0.90759143579842871, 0.034856323517005107)","(0.96849700260688165, 0.06160550892273424)","(0.92192966654000674, 0.039343497738077549)","(0.90196912095363968, 0.025305777879454754)","(0.93679984952955564, 0.014917276023633083)","(0.97878268285504744, 0.035483825521398428)","(0.9210651995237038, 0.030819086528879942)","(0.92197345875422854, 0.025375576749589856)","(0.93478560322363624, 0.030684220719277129)","(0.92318480583593554, 0.014424599584515849)","(0.93187603363720606, 0.03092703869993799)","(0.90738379392522717, 0.023878503757034635)","(0.91804088383933813, 0.016996869498154803)","(0.94804278318873769, 0.03570143775821872)","(0.97470489323602127, 0.033719601748752943)","(0.91801841164426401, 0.012818883833116339)","(0.94058400094375982, 0.015076988872156655)","(0.97164827098759021, 0.025074430850850621)","(0.9239167868974324, 0.036814845786065496)","(0.96366387975584555, 0.023250209962351071)","(0.91524419088983067, 0.016257688771330631)","(0.9272522285920346, 0.01937677478895198)"
4,"(0.92318481831235322, 0.031374996440408483)","(0.90924384178092188, 0.028205497875397674)","(0.96800101692166785, 0.044249292591445513)","(1.0484042955051247, 0.055054770983443822)","(0.91113854945241335, 0.040512686323290671)","(0.89212885673307574, 0.032718738538308249)","(0.9094991777364535, 0.017532477000875648)","(0.91656946060243072, 0.031106800094191096)","(0.96291386180625349, 0.036377384756453177)","(0.86708566058688086, 0.026868775740239006)","(0.93911822478843998, 0.016233847989543065)","(0.88899135474779156, 0.016542930423058409)","(0.89630722405614172, 0.090676088191571677)","(0.92058543881413946, 0.061742887512161476)","(0.87339622019509955, 0.066774475904935002)","(0.86814308514797389, 0.040216273895064471)","(0.95970626823723448, 0.04502726682447545)","(0.89032049860729467, 0.022788185626521136)","(0.90116315877443187, 0.0224450427382753)","(0.87696305408486541, 0.04046076919518727)","(0.9458189511970807, 0.038504045110022013)","(0.93098267457720685, 0.0236561147513208)","(0.88689494190622054, 0.023097731823748427)","(0.92865240436148, 0.023895416404038007)"
5,"(0.9104356366201346, 0.027919631148757538)","(0.91120825826068508, 0.029557579495135142)","(0.94183458745114079, 0.036944516502785296)","(0.9791863044492215, 0.052674728464135893)","(0.91795256447960627, 0.045359543399422705)","(0.90798041796352902, 0.033223801817065295)","(0.91624797194540986, 0.018666286029669257)","(0.91640349692806466, 0.030272171430020919)","(0.95430516294821099, 0.035249786386957818)","(0.87119796363841473, 0.025738726791791566)","(0.94775127442321905, 0.016117490557086792)","(0.92445903219559533, 0.017738561436973856)","(0.90432058608227339, 0.10438134724813233)","(0.92238387962939394, 0.074176997281444085)","(0.89019225620235165, 0.065125773901566264)","(0.90703695289043651, 0.049412518063990878)","(0.9182166508221008, 0.049516444751780429)","(0.91701720296211797, 0.02199810832389042)","(0.9104541404348917, 0.021322591331316355)","(0.90849937742102604, 0.035058060182911771)","(0.93119523777816182, 0.035017410837066137)","(0.94434574681379146, 0.022289767207981395)","(0.88540431822235621, 0.022438343497376865)","(0.9336861544476448, 0.019941132136099021)"
6,"(0.89588504289720339, 0.028555966975674668)","(0.94839148899198022, 0.030494428775568794)","(0.9624931826418035, 0.034841226770632276)","(0.96918117827826655, 0.057418957749219804)","(0.88759066498599504, 0.048350682721531063)","(0.93085134528880009, 0.034793873552788984)","(0.92133730103008071, 0.01882271139117352)","(0.90574425370549494, 0.028928802110938828)","(0.95573896860533869, 0.039640497613418459)","(0.89785992252381663, 0.024830929937565482)","(0.92463078354153705, 0.016014409140315492)","(0.91929626995333014, 0.018505030374318131)","(0.93210513731252975, 0.051325163755871268)","(0.88543464891726908, 0.061310454752067936)","(0.86372706501403629, 0.038170971293791912)","(0.90924948941414674, 0.046023940128559676)","(0.89798115368819931, 0.040293933460000327)","(0.91775036906280594, 0.015421561158891784)","(0.89939214790859601, 0.019375239926676922)","(0.9958569291860464, 0.041179894031883588)","(0.94338084428585511, 0.035404710856104374)","(0.95759875922344107, 0.024131920971413937)","(0.88537151112270773, 0.02397743530204852)","(0.92698332472851586, 0.019531824521589886)"
7,"(0.91161641897685741, 0.031517160825192847)","(0.90871483099192574, 0.025129477540106162)","(0.99428943081036958, 0.034329448920227504)","(0.95551168050361257, 0.045240917120158826)","(0.849006673884666, 0.058697062173661184)","(0.92863471341346548, 0.026901464552163187)","(0.92050907669041016, 0.017365625199269253)","(0.91695635354332194, 0.021984016327809563)","(0.94890473889176097, 0.025209240704119958)","(0.88633025902706386, 0.022828227146570679)","(0.94148000825767897, 0.017874850349570585)","(0.89479527634607903, 0.020581285794588875)","(0.86059093680611431, 0.10612054572076493)","(0.93754696786103375, 0.077714492201180291)","(0.9340960586423156, 0.048245547953207651)","(0.79876099021957159, 0.041128435455548153)","(0.94096986832260199, 0.047571036935798512)","(0.91606189981814878, 0.022124848362502284)","(0.84592894170035582, 0.031384867723961887)","(0.89782053589640975, 0.038976297882902536)","(0.93775311495230074, 0.055657753505390595)","(0.96610957108418216, 0.031053296862587992)","(0.90380685391043802, 0.023730690686437059)","(0.94028370455876709, 0.01865738746015352)"
8,"(0.93589994639817531, 0.027646607585228827)","(0.88329965009121703, 0.022907210174572163)","(0.99764464566004174, 0.032617198016063761)","(0.95261908025114328, 0.045174464928635027)","(0.86068280117434703, 0.05801996044138101)","(0.92479498269290272, 0.026945531052280584)","(0.9349424519692181, 0.017151114779519909)","(0.92095054236059781, 0.021041555724727486)","(0.93408616771163178, 0.020276420028329967)","(0.89557253311022189, 0.020726147733362177)","(0.95646737459028686, 0.01726719389457557)","(0.89006682111726942, 0.020497422344221038)","(0.86815108969957844, 0.09803185497180103)","(0.9460377318629043, 0.053600974872676024)","(0.92714641908495377, 0.050463578696005255)","(0.81805062255026373, 0.0469239808395032)","(0.94270828603859325, 0.047485036899425313)","(0.89882806329834153, 0.021822906805837448)","(0.85206157327681853, 0.031615049211206704)","(0.86753924972443763, 0.041162673601849019)","(0.90030922529419832, 0.050815498850669709)","(0.97518796633730254, 0.0288757293319119)","(0.90481771047330495, 0.020865252934612992)","(0.93258706310404749, 0.020023470054240253)"
9,"(0.90619985000352588, 0.030717633692265028)","(0.94156916668025714, 0.02683878393102274)","(1.0077353304706718, 0.035640560762565499)","(0.93692219832461121, 0.04196956913935157)","(0.92519177572612055, 0.048995018109972234)","(0.9369704614173392, 0.030815451117752933)","(0.90775797820051352, 0.017127731260792561)","(0.92362386982975198, 0.029816880046170093)","(0.9713782438512969, 0.037238454538005922)","(0.87040583848339159, 0.026693118590248366)","(0.93118541632048546, 0.016471187330845974)","(0.90590556728350002, 0.018533293056421419)","(0.88715487436970719, 0.10403502380847617)","(0.93074240625286164, 0.073562971889054807)","(0.88932767065341767, 0.057606446048319583)","(0.85143504569827322, 0.03732349914614122)","(0.88397114016886513, 0.036697348588339326)","(0.92646223033251573, 0.015795023294803756)","(0.87077696958212658, 0.024283036375887596)","(0.93598514699899893, 0.034856730199920617)","(0.9871770328193914, 0.037025391685884493)","(0.9505847512891582, 0.026696626155255049)","(0.89816187658017455, 0.020895887147444375)","(0.9463737444557565, 0.018632201770572412)"
10,"(0.90496250623192409, 0.031389613266613263)","(0.91478117965799688, 0.024804470168110299)","(0.98880057779614916, 0.034617966324350054)","(0.95893717442390125, 0.044474134255044422)","(0.84036594061775771, 0.06050070475571144)","(0.9443821102859461, 0.026953158242904594)","(0.91193618888552352, 0.017575419782079698)","(0.92204788441245555, 0.02451374681571452)","(0.94475004753449321, 0.025289839973990026)","(0.88305704050702505, 0.02216886465402973)","(0.92753558134864555, 0.017241407220110097)","(0.90036225207259712, 0.021805076177692867)","(0.87402679749333301, 0.10176351095426749)","(0.97175050121872131, 0.089258431040308506)","(0.87357681734068948, 0.056178208658051336)","(0.80123493396453271, 0.040868272260403307)","(0.9484941471652315, 0.048866646741329255)","(0.9232454962173785, 0.022823093463992191)","(0.86014824999637851, 0.029218053884458306)","(0.89555151238693398, 0.040671362184367746)","(0.93535636786796883, 0.055836338277501764)","(0.95608509943981779, 0.030175590498891455)","(0.90320637457669184, 0.02185604490244699)","(0.94553304365052393, 0.019233938837701504)"
