DAY,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23
0,"(1.0217432653410892, 0.020307139005732559)","(0.70108748605672921, 0.053915775036792353)","(0.64948193997725012, 0.044306346655910565)","(0.79530567358000925, 0.047696959613005248)","(0.80646468264862803, 0.047514792246144043)","(0.62197870585002279, 0.046380887106062064)","(0.68165356571812596, 0.038642448066383964)","(0.61460767411106354, 0.068013154115691588)","(0.61509962700593701, 0.037892820641920844)","(0.57332127660911247, 0.06151087801019333)","(0.56227259828491172, 0.044451793151339722)","(0.70013996596999328, 0.054651165885479316)","(0.60410558767909317, 0.035376264759563195)","(0.53598509063473665, 0.051589466464199332)","(0.69103758906017687, 0.062242670261340893)","(0.60474338064226985, 0.051252330341570902)","(0.66936017172475204, 0.031684492264742986)","(0.67704692059119409, 0.04690422900020421)","(0.69674730162387211, 0.038731306294075375)","(0.67142471648946034, 0.039994335451507532)","(0.64071469761875732, 0.046347058600573157)","(0.59885259054665174, 0.045776424172150242)","(0.57908434420216359, 0.045165584393828069)","(0.63002430094303252, 0.031387557700444074)"
1,"(0.7264047469814392, 0.056020464000126426)","(0.82502203224416581, 0.049132303166720168)","(0.84820018028916799, 0.053564734003946762)","(0.68103079217263429, 0.056916576800479853)","(0.6979437306735452, 0.043198119350043925)","(0.74525825132527301, 0.047984153582123858)","(0.72901420502244019, 0.053456091099758463)","(0.64824939831779171, 0.050365179464304417)","(0.70429865160760974, 0.067445890747411294)","(0.578056143650576, 0.037798745169395798)","(0.59697022506358544, 0.041332294291753877)","(0.72888208863136483, 0.041025167438583858)","(0.55430476097453274, 0.090615596413127844)","(0.81501270067820064, 0.030136176599637955)","(0.73084558125980947, 0.035723557736861596)","(0.79799667897346538, 0.037988888609687257)","(0.69415514506575982, 0.03953675854067628)","(0.79984484129722166, 0.028354262462539966)","(0.63256713901292894, 0.047598853970713763)","(0.68741221424112597, 0.07357463672043868)","(0.71461382900422088, 0.060187174790743564)","(0.53236474183802296, 0.030075872645032042)","(0.57219144111659026, 0.035424634014845406)","(0.6652896339154819, 0.041721775966736221)"
2,"(0.76429260267385835, 0.039681167205072809)","(0.79633262970065755, 0.025550192411295847)","(0.78015862292632232, 0.044711297189173403)","(0.70305970989913025, 0.053928323069991874)","(0.82976047911426953, 0.03757445506613704)","(0.82167265006467693, 0.060283427322522926)","(0.77628200725731844, 0.073221899715555469)","(0.68071656521303336, 0.04207432714363623)","(0.71106200236588279, 0.03868834553023226)","(0.5470006026804789, 0.034089826286145715)","(0.61542492996132603, 0.038840322697205512)","(0.68906486847414983, 0.041750722234386001)","(0.68644711406339332, 0.030857572324996869)","(0.70420250849234589, 0.032826735193289949)","(0.72415147839152216, 0.033971817494639858)","(0.80743733449316857, 0.045796548521583401)","(0.71531639900100952, 0.036852267183240139)","(0.75999935811827257, 0.032814877913907067)","(0.69848027497078602, 0.044148842737618328)","(0.69424247530939287, 0.07473049067929656)","(0.70348964927751834, 0.042839900539399865)","(0.54756281091114101, 0.042876763475080321)","(0.59830453109537451, 0.042184813724884064)","(0.76107385515543124, 0.10410606982636668)"
3,"(0.72606110960292392, 0.044958035280626231)","(0.79625158073392865, 0.030718778379024834)","(0.81826197428147673, 0.057693365450825269)","(0.73928856038266366, 0.07901318802383947)","(0.72357283673117812, 0.044183923901986402)","(0.79448020796985341, 0.065666522721382986)","(0.70729444822131893, 0.0648724464734661)","(0.60779600829936442, 0.042203295257658237)","(0.71005736990632617, 0.061106513713509308)","(0.59762669976152694, 0.040282159885186408)","(0.61140164180188838, 0.036083851514394208)","(0.71428969169416301, 0.0484889426838684)","(0.58141325197399951, 0.099902935373889501)","(0.77210956024100086, 0.031123567693689902)","(0.72658338517417143, 0.031632615902857916)","(0.79466665084906585, 0.044152534214458326)","(0.70178418079309002, 0.031522615760715599)","(0.7616601429500367, 0.031387019774871357)","(0.69708699873106128, 0.047877665556890416)","(0.68821087810148185, 0.069290477198082137)","(0.69838220716891686, 0.060065819267326341)","(0.57186068066299489, 0.039249494736033494)","(0.61114930281841595, 0.047879780556711153)","(0.69098165415310875, 0.083738013334389044)"
4,"(0.86537323632280827, 0.10270929879853578)","(0.7539093133365925, 0.090283965992571602)","(0.83454185430902117, 0.038765421914705993)","(0.7622598598025786, 0.060460483084886725)","(0.80426068627436875, 0.053323305545082376)","(0.76643669836123662, 0.063089217500073916)","(0.76670390206790939, 0.069008061224913889)","(0.67713113680537673, 0.04027845847555292)","(0.67392754435493119, 0.034640756681190862)","(0.58368847946754843, 0.032939169053109542)","(0.68058172427072683, 0.040141290852848732)","(0.61470891468547328, 0.048405323382146953)","(0.66005187700634271, 0.051405364287609702)","(0.69341168892845562, 0.056885397291899342)","(0.74181997174741077, 0.057210413751320494)","(0.80393337174380475, 0.045242248288849415)","(0.7118111025972742, 0.032665826100807788)","(0.78543614456170863, 0.033398170514376845)","(0.68591607647239961, 0.041066624679246821)","(0.64943526104724714, 0.055545301714371095)","(0.74188490239054905, 0.038622286901743706)","(0.65660985486708212, 0.034954796462903129)","(0.60393249354430734, 0.041593145691130075)","(0.66321635083116481, 0.070970219420544683)"
5,"(0.76522471052986918, 0.035830710556466951)","(0.79002935549130504, 0.022185131052324194)","(0.84877251986656244, 0.037251587827423868)","(0.77443920655977638, 0.05175038351004449)","(0.80727485949824895, 0.061988698103990499)","(0.76966590494386655, 0.069384575590496919)","(0.79995930281930028, 0.057978575182598281)","(0.67267007851120586, 0.034700491044673952)","(0.67057181370604646, 0.034484152299495884)","(0.5644701821166842, 0.032029831395852359)","(0.67913900685553552, 0.040048056544602188)","(0.66197381719327641, 0.042630569646361131)","(0.64421902786358909, 0.054784712126075628)","(0.71572095987171824, 0.048188432210596266)","(0.73515136232541167, 0.055665241278669196)","(0.72390026440515498, 0.058173555282013095)","(0.65459366744625369, 0.036395665327033769)","(0.74195969839178855, 0.035244289864537391)","(0.73896874796920209, 0.044145190727185285)","(0.6751513646102193, 0.063066560332155353)","(0.76978193306259046, 0.038090836427331062)","(0.61798898013013082, 0.039903886979184129)","(0.59176554317241181, 0.044866454812237617)","(0.63501290724209081, 0.076835173279634933)"
6,"(0.75955142091015382, 0.04118729836870496)","(0.80393441695979906, 0.021470027603916291)","(0.8049348885008325, 0.045991450603858633)","(0.74178630260916445, 0.054690828379631455)","(0.84053607028716149, 0.041136500692902984)","(0.81448628689377611, 0.057356307564932936)","(0.78667855213368698, 0.073660083735727744)","(0.64091718891788485, 0.043685890283120365)","(0.67522310760074433, 0.038616250527851101)","(0.54275418773541606, 0.033896572346517891)","(0.65194797597103848, 0.035271499066954842)","(0.64716309611379075, 0.044149867135699808)","(0.68817205344232035, 0.042764513054714147)","(0.70189624165870956, 0.034641106748664927)","(0.73329912523518914, 0.037757020175559999)","(0.77667730974288307, 0.051937012394586542)","(0.69075285357887706, 0.03465929953002405)","(0.71411415506436293, 0.029816546406454411)","(0.69074349096486232, 0.051682126833635544)","(0.67493275000213127, 0.085541550708299829)","(0.73560939703123196, 0.038882608563672504)","(0.60358305555419101, 0.04020426575946915)","(0.6050684915787119, 0.04421962462994701)","(0.67110479010777868, 0.089988127476124752)"
7,"(0.84658993955190953, 0.088410832120629251)","(0.64798493371866905, 0.1353723904093545)","(0.76671944954388049, 0.05465295282418503)","(0.69688384687741767, 0.054137327123147158)","(0.79930645895373997, 0.062380526811220055)","(0.75507312366718649, 0.053775872088460783)","(0.71294094233629213, 0.077787547892755424)","(0.61880095636967092, 0.051001131002741437)","(0.68491553008086192, 0.038365574149314054)","(0.65306537588495306, 0.030956720955544543)","(0.62002295980718436, 0.046178716552774807)","(0.590706451986311, 0.055281316728296177)","(0.63225144235347108, 0.061713344045952169)","(0.69486409456287956, 0.060074590422444375)","(0.71112703090540463, 0.071192859171197914)","(0.6348410218773145, 0.051122373381745752)","(0.63500239630964173, 0.050678490727840163)","(0.80369655022135866, 0.037573734735971143)","(0.71179619978447539, 0.045612304893379613)","(0.69330228487895029, 0.071136418083730793)","(0.62394170886545564, 0.063157632566460051)","(0.62052878441905135, 0.0340595295264398)","(0.56066301514825223, 0.046413244946675689)","(0.57167802441720539, 0.028415839118379735)"
8,"(0.77623729322061907, 0.095173627039403866)","(0.56922611404596346, 0.13280821382065663)","(0.72609025050159259, 0.056711271056071329)","(0.72461163722069022, 0.050311145758351189)","(0.80116781095393097, 0.034379804894902666)","(0.80069942379209891, 0.049009639948495561)","(0.71896437812108738, 0.076065961126887904)","(0.62821569924466059, 0.048348783569125565)","(0.61495979781456911, 0.043820102512661975)","(0.65220031310682214, 0.029565781100550061)","(0.61384879721467034, 0.041011925393488725)","(0.61456826161065148, 0.046454865140119136)","(0.62579387719218416, 0.06519618712016409)","(0.60891597177566548, 0.04235580704196238)","(0.67586169198559187, 0.042466659578633832)","(0.71005735145750026, 0.045635485266835148)","(0.62788101703791654, 0.055541610420635934)","(0.78891631970809706, 0.04294939047622514)","(0.71486586625951976, 0.039050220134008419)","(0.7784307246137856, 0.089114277389631791)","(0.65566189995687629, 0.068413430342697146)","(0.64107755258976873, 0.042627476255200462)","(0.58422350155455893, 0.048636238288059339)","(0.53346021712071345, 0.032190911593656807)"
9,"(0.58667222888954862, 0.064557837620585548)","(0.6285824449200359, 0.066073529431489142)","(0.77381275557704376, 0.037540592656874559)","(0.69669895018003503, 0.050373076409791558)","(0.80809982296549521, 0.044467274287187497)","(0.82752609475659233, 0.047062398555240095)","(0.79413004592260239, 0.046502680321114757)","(0.69557644795688833, 0.032240768035028573)","(0.6448682263134643, 0.053378721408681412)","(0.65951056341350989, 0.034487885750390856)","(0.59655506078988352, 0.041579816804985639)","(0.61601076084977635, 0.040464216300709212)","(0.55343687429102428, 0.06219598883921057)","(0.63606006717961172, 0.057070353611156199)","(0.71903499691213135, 0.071936657699592066)","(0.55974790048276357, 0.049941864770826863)","(0.61605624905194123, 0.040498190613403949)","(0.71384016695911801, 0.037205633185868045)","(0.71150819001694621, 0.041028453765919924)","(0.55527340061691266, 0.10042431175691871)","(0.67433861447391208, 0.05035528994249186)","(0.65073198250112885, 0.035799964287957786)","(0.58257975785221872, 0.030937033617825987)","(0.59937168360261406, 0.034343007915644104)"
