DAY,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23
0,"(0.99860990378809533, 0.024961705483625259)","(0.98105656647045425, 0.032552885792375232)","(1.0897214106349598, 0.045312020652226601)","(0.91233317227661292, 0.038398032322716769)","(1.1096409429966392, 0.077262934208598075)","(0.8631631554992395, 0.051888927473584014)","(0.96000133743855454, 0.018833843836299251)","(0.9987988307654293, 0.03118152416859217)","(1.0077784449782041, 0.040215190375307949)","(0.91009983331694966, 0.047530687824278647)","(0.93848562324490725, 0.028164578859543595)","(0.95900116730750939, 0.036567617578746457)","(0.93462190525819278, 0.018984531546991156)","(0.98219193936165083, 0.025063256689829009)","(1.0215944201961151, 0.063923715520527349)","(0.83862225135928214, 0.09111290356938441)","(1.0697856348385997, 0.029146893800681542)","(0.98486309632244318, 0.04014472472627352)","(0.91104050311313078, 0.066128003178552594)","(0.88544909014108664, 0.058500098675825139)","(1.0024267432411276, 0.033341020078796212)","(0.95864011129542115, 0.024301237056813127)","(0.96749354000623689, 0.018251902911302235)","(0.91675141208176991, 0.023188849833514973)"
1,"(0.97070538357549119, 0.030681974605657782)","(0.96718762523864854, 0.021358706855244151)","(0.9816167551891638, 0.025187738266836807)","(0.95119307896124761, 0.021819076316195285)","(0.88465957349235591, 0.080539882359317305)","(1.0788000287076911, 0.061490510682460246)","(1.0200043386074789, 0.092899071659709412)","(1.1172765317724869, 0.10573920020415757)","(1.0248657356583191, 0.042707825091799885)","(0.88379554981632713, 0.022017262620525453)","(0.93099344898809488, 0.015355928479876328)","(0.88862229667437209, 0.041028236505623053)","(0.94589540273257622, 0.033846014906092257)","(0.96642848636470791, 0.033867085283623734)","(0.94580440355869222, 0.04483725409359246)","(0.92410926378268521, 0.071489958047509392)","(0.78217937245809488, 0.036228588544098717)","(0.95676169029425906, 0.015859376351745957)","(0.96515506939326567, 0.012831847707565095)","(0.97168662106903836, 0.022820400575170721)","(1.0279048419984029, 0.029184617234318623)","(0.91646308391809328, 0.020566071122151839)","(0.95387869813196768, 0.015931525819464075)","(0.95411654055279893, 0.021823132708906425)"
2,"(0.99042223376791871, 0.026020686201670865)","(0.94013605991013838, 0.019236622902937039)","(0.91278861743950157, 0.027014699702814563)","(0.83060137849628657, 0.025567454040629201)","(0.96207392533623859, 0.033841568030509236)","(1.0318609668463659, 0.023691647527167604)","(0.99090656671329147, 0.027031780162464082)","(0.94819340456925905, 0.020361129745374067)","(1.050361480986362, 0.0220990672789424)","(0.9440064636084925, 0.020807706168792614)","(0.93321992644460239, 0.021896237103357447)","(0.97669276662105908, 0.019298455899208235)","(0.98427687806945607, 0.024727939462093763)","(1.0128045438933908, 0.035146094217210169)","(0.86340581174430298, 0.045728653385449639)","(0.90171782351274654, 0.052870309723463634)","(0.8889502402926065, 0.028518201337550175)","(0.98063626774965096, 0.017449843373831833)","(0.96942585281846894, 0.013530650609752065)","(0.98322348325435582, 0.059207029759637493)","(0.70104275535319105, 0.048455826303737001)","(0.96140800521018099, 0.012927162272639356)","(0.9703157303493789, 0.012194440115105299)","(0.9703675746675765, 0.026699262197778552)"
3,"(1.0174876581964587, 0.029931633352927606)","(0.9350962643589027, 0.019655102117808642)","(0.90708496404498917, 0.030451578333621332)","(0.85503966976973067, 0.024038652561371405)","(0.93786159911408573, 0.031935934693372713)","(1.0102453498740374, 0.025855686772247515)","(1.0011548335939071, 0.02321097718026801)","(0.94941039875450473, 0.022859704102908999)","(1.0499136713514268, 0.02102285414446135)","(0.94466846391796877, 0.015673028090275275)","(0.96439806123613603, 0.015161607584880336)","(0.98476964280973589, 0.016824125918865548)","(0.97228401658542174, 0.022464735634271409)","(1.046341175646585, 0.027970079619216656)","(0.84283937936736986, 0.046683433501303037)","(0.9133056511858153, 0.044911755750190387)","(0.89414581767810286, 0.10444612224517517)","(0.82266594475782917, 0.028264850473811762)","(0.95559524358006498, 0.014614542434797102)","(1.0018871536928653, 0.094702140806431065)","(0.76804773957422401, 0.046068821369101107)","(0.9467350776108806, 0.016846740668592923)","(0.97939666351684918, 0.015148824628569658)","(0.98229813169104652, 0.033834092070565633)"
4,"(0.98962153297644362, 0.027936569424793705)","(1.010479537894893, 0.052189441084519152)","(0.75454216324422629, 0.037117054373086891)","(0.91509599918101625, 0.032567801128896609)","(0.85620989264625591, 0.037329801608686819)","(0.97082352352900836, 0.030773455004763466)","(0.96016200414325892, 0.027664232307751731)","(1.0131647221601812, 0.026356143781277857)","(1.0160188624783728, 0.026452443345760576)","(0.95379256571368221, 0.023604028437832568)","(0.90219808321449546, 0.027481980998202524)","(0.98653163827264001, 0.022224297926854493)","(0.97950050090503726, 0.086894702417674899)","(0.68003213475593161, 0.074609697855959722)","(0.89510299473710797, 0.063085723143484318)","(0.94269389910211465, 0.034226132855851597)","(0.92327734043790632, 0.022709754412131637)","(0.92589766463355294, 0.016434447521920643)","(0.96061381304273485, 0.010842698857479849)","(1.0065723457960418, 0.040568958988285581)","(0.87366973599257458, 0.031331295491539679)","(0.94668343142440936, 0.014957036841123398)","(0.94634344517268476, 0.012454020471563161)","(0.94490167333654451, 0.01954145559768997)"
5,"(0.99590454175228016, 0.025925224099464201)","(0.94754022599309617, 0.016789047449511492)","(0.89465942342381966, 0.027991789566941618)","(0.85319400448818228, 0.02728366191020045)","(0.94587939776030694, 0.030832557170240204)","(1.0122209008086227, 0.024866866684618506)","(0.99443767392155391, 0.026505904125054842)","(0.94661987781284818, 0.018784611434613817)","(1.0641263643285181, 0.023634831091184826)","(0.95283234332245459, 0.019359154029727543)","(0.93008768768136274, 0.020972102282999464)","(0.97747391215781598, 0.018639614325457719)","(1.0710832610727352, 0.11722982783832063)","(0.80289066553100474, 0.078962951839260623)","(0.84180258984222611, 0.0659243651684987)","(0.8658638203780411, 0.04870605471236987)","(0.88992363678138009, 0.028982624344528644)","(0.96669239720439826, 0.017804750688260956)","(0.96541436096414346, 0.013039407980833683)","(0.98663294803498702, 0.058350731256977907)","(0.67160337250894231, 0.047417862221792687)","(0.95962865672329778, 0.012618276490187102)","(0.97349122078782468, 0.012415678547876381)","(0.9786487386185958, 0.025779630850520777)"
6,"(1.0234075050127514, 0.024174865530743848)","(0.93625823723853385, 0.020431952384489468)","(0.90097160964311485, 0.026250856110749694)","(0.85631426086993256, 0.024024930812008356)","(0.93947229203140092, 0.026592920386050128)","(1.0353483471076359, 0.0233051284750696)","(0.99621080886859747, 0.029384550743589422)","(0.88561419580168732, 0.030395331214458886)","(1.0628055462083015, 0.022080653478702059)","(0.94840313735376036, 0.014663306140511468)","(0.95690636678194541, 0.016475317345329654)","(0.97972305581346231, 0.017129356803903265)","(0.99606061988714156, 0.02412083811048794)","(1.018402577496023, 0.028837249626415391)","(0.86912998831266597, 0.046012919210317096)","(0.90851761459851343, 0.046317307099314586)","(0.89677236304427377, 0.027353695271412761)","(0.9791298290985806, 0.017515123975998331)","(0.96490992230906869, 0.014543578295352511)","(1.0504558263742547, 0.073580732378550159)","(0.72024526108176656, 0.045590077335354959)","(0.94799029115320077, 0.015153996315547915)","(0.98713137267383033, 0.014669355451324714)","(0.97081595262694387, 0.028438627797243717)"
7,"(1.028865358343765, 0.027454827990900998)","(0.94419150661017825, 0.022203895935622955)","(0.91487157617404835, 0.025780052013596767)","(0.84834596916960681, 0.027097422525610811)","(0.95721853527616574, 0.031842220141708844)","(1.0427393545147436, 0.022794586486284442)","(1.0101292798325487, 0.025958121155362678)","(0.94243061507749615, 0.020084148543678893)","(1.0635232991781602, 0.023673785351400727)","(0.94693658822166915, 0.020146122213940857)","(0.93684090733690595, 0.022714992486333335)","(0.97440507695626433, 0.018504236323544435)","(0.98306932932049773, 0.020672728555534117)","(0.997648864403751, 0.03234735644517072)","(0.84560917907530631, 0.040141674219209514)","(0.95000683833851118, 0.038459723444882445)","(0.89197881466152817, 0.028857487065394836)","(0.98315196971503926, 0.015508706994547409)","(0.9701982517348251, 0.012607795356440897)","(1.006722391704969, 0.058180810322063091)","(0.7202330670188658, 0.045588049830023826)","(0.96045823335813929, 0.014119773462106956)","(0.97217720584450873, 0.012207851895837871)","(0.9555192854471124, 0.018574619162505617)"
8,"(0.99827423865126053, 0.026004657836995987)","(0.95599631744266789, 0.02004746114343171)","(0.96058186022675263, 0.0286481288442672)","(0.93901496763918957, 0.025040346563719024)","(0.91306419304907205, 0.03554367239977943)","(0.98180622548656971, 0.02016228670042754)","(1.0060787825913329, 0.020405211585756578)","(0.97549898267897872, 0.028065081279578758)","(1.0348436094052818, 0.016133180724656297)","(0.94999741652366776, 0.011631643010625123)","(0.97846769660687527, 0.014745367814644625)","(0.9722814274443965, 0.013970464439234999)","(0.97149808601947663, 0.017397090604093324)","(0.97820298465652256, 0.027543136508593736)","(0.94495721186741499, 0.027075425843355129)","(0.97152521357949517, 0.024376827866112259)","(0.96510977731878478, 0.02575165281924454)","(0.99421711659289747, 0.03675220936474731)","(0.99961162811720272, 0.018618728763446796)","(1.0229519655746953, 0.071967473711031502)","(0.9057609668164649, 0.042760706395916011)","(0.96369993841032442, 0.01715177899118165)","(0.94653417284135766, 0.013847284613008137)","(0.96970761077349388, 0.012775783300934899)"
9,"(1.0196131558337609, 0.024864252859741042)","(0.96639344835668639, 0.019383499177894541)","(0.97192993068002076, 0.03176498748523085)","(0.94197548073637616, 0.028482755126398876)","(0.92229941246462088, 0.033761535946062592)","(1.0063267202219457, 0.01985441126225895)","(1.0196447475267001, 0.021481763038769502)","(0.97037042225079384, 0.031040554611317814)","(1.0681419892627793, 0.016504527480579085)","(0.93371306011997313, 0.012440455966357908)","(0.95907072135599336, 0.015166946143842334)","(0.97466694743428539, 0.016600184932454208)","(0.98621265833452454, 0.021562385533813178)","(0.98615809899876117, 0.033954450500012973)","(0.86970073314964558, 0.049653371783806494)","(0.90887183511438141, 0.04332574992906621)","(0.93342735573473046, 0.021633593655904695)","(0.97976253470624364, 0.035249651604608218)","(1.0047475666345806, 0.018146833881284311)","(1.0424879789160879, 0.07080241223914456)","(0.88621896485667329, 0.04069998896856785)","(0.95475187901045588, 0.018398006013775049)","(0.95469134146582502, 0.014473995499407239)","(0.97075754891267529, 0.021259449250632542)"
