DAY,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23
10,"(0.57236098414495129, 0.052753360862596695)","(0.68829966439594992, 0.0400568491105142)","(0.70026807081153997, 0.036066100620128279)","(0.64564183182728274, 0.032444304451485897)","(0.61990029881150255, 0.028300535360409034)","(0.69294448367315331, 0.031608810578313516)","(0.64860525199260566, 0.025060817336148435)","(0.67541448414612204, 0.031101073253505265)","(0.77487816460815029, 0.028136094984050248)","(0.75821159618895861, 0.029644536479363409)","(0.77470866036382757, 0.034979961331816169)","(0.69532495900763847, 0.029546046978779821)","(0.6983254791470539, 0.045366474580389074)","(0.58219646269207903, 0.036802592537347904)","(0.60360596052679427, 0.03866283491117832)","(0.59804117392515621, 0.047939901258464833)","(0.57274899511471189, 0.045089404787670137)","(0.57540159443799566, 0.024210400267826827)","(0.73258220144968855, 0.030922697240613983)","(0.6696501359604452, 0.048193159865726025)","(0.78930556300453047, 0.044021335327416755)","(0.59646410271411199, 0.03110757062220499)","(0.74901829446289325, 0.02807012585359734)","(0.78210842007058823, 0.047607909340827197)"
11,"(0.56938158808449357, 0.053144441002420946)","(0.70030198635640462, 0.038419296709120955)","(0.68680257910399389, 0.034981925833145765)","(0.62699374380586337, 0.031272446192684968)","(0.62334710046388697, 0.029255248266022101)","(0.69435076812223484, 0.03148226549893119)","(0.64442294136616074, 0.026865749453664548)","(0.66247705161779491, 0.030715579732912841)","(0.77382532707593621, 0.028302721282797937)","(0.76082485085406493, 0.031706013959420666)","(0.77359614504257379, 0.037094903510814216)","(0.69527122547886644, 0.028075620249874787)","(0.69542363778227234, 0.04267453077766567)","(0.57177793434931579, 0.035130409309418964)","(0.60484548590140963, 0.038311778956357921)","(0.59371128008362206, 0.049641633150703274)","(0.57475104435670343, 0.045551913819370342)","(0.57740361937408924, 0.024259442631994824)","(0.73088261535627486, 0.03085410634603129)","(0.74321409413168149, 0.045634321615608146)","(0.75420516996341103, 0.05512761179416116)","(0.60488572814247421, 0.030269234435744252)","(0.7540105334636733, 0.0279290339140317)","(0.78069072746090173, 0.047777646524272827)"
12,"(0.47549141187603916, 0.048248969771329413)","(0.70725323865963252, 0.046967233722746193)","(0.68819429838237467, 0.038089216506242224)","(0.64959435059574278, 0.039576224486864112)","(0.61102839042775881, 0.021242467162407731)","(0.64038314407020314, 0.029143811826930419)","(0.65487010951225189, 0.021847068983511318)","(0.69240340437042402, 0.030611226935662962)","(0.79628535231217668, 0.031207085752856467)","(0.74502163788787823, 0.027174703130429672)","(0.76994354355598993, 0.034763710717575301)","(0.69118944865588139, 0.030486151330568777)","(0.73293778191383219, 0.050824629846440435)","(0.58445860444029207, 0.037842262045176461)","(0.64562677037325356, 0.051978209981243313)","(0.68767028696046339, 0.048962946796602097)","(0.57464713128795064, 0.057380292555181976)","(0.61978974512146556, 0.034031661078507525)","(0.727067099765624, 0.027774243722602135)","(0.68078318673241933, 0.041180431630310335)","(0.80146623335551126, 0.037748423705680788)","(0.63416498822676104, 0.034011431077471697)","(0.72373113337811867, 0.02386943322927965)","(0.76725345134326639, 0.044044817534815379)"
13,"(0.6096931672129251, 0.057652784869098056)","(0.72288638813751593, 0.050778728451657387)","(0.52171936117297568, 0.040528513542957362)","(0.64008613549776372, 0.052431603151439424)","(0.67148669000097683, 0.057410937480644776)","(0.61526867445174116, 0.028575426642465596)","(0.6209022276273346, 0.030178138512942054)","(0.59416467204443257, 0.039563809909023619)","(0.71168636567959465, 0.029619278460693673)","(0.62540074429742398, 0.036054759227756257)","(0.55511275614423283, 0.027571386862403759)","(0.51707609000688837, 0.029918155436013397)","(0.51153645461043551, 0.045318478251752448)","(0.62762121802315973, 0.032365876330222594)","(0.67674658069897975, 0.056837119215775458)","(0.48254448305282693, 0.046327760618355397)","(0.46079471611420991, 0.022987882760918458)","(0.56436138550722337, 0.026534762718378426)","(0.62162757900929744, 0.024487353333619875)","(0.25097978515927327, 0.2597701555672709)","(0.22363327089656965, 0.056702171284610886)","(0.55980501899351542, 0.0317131203196723)","(0.5200179696494267, 0.035621592615522731)","(0.64057248596444394, 0.043377331185894992)"
14,"(0.57840622902744598, 0.052923135095714662)","(0.75808825101856481, 0.049706928678188926)","(0.53117303062205279, 0.043291747203866728)","(0.63378875032615611, 0.052191048823532912)","(0.64454927281845587, 0.048418183326920786)","(0.60279026536691616, 0.030364648127163735)","(0.63431756908981685, 0.033363450169029821)","(0.59183505013066751, 0.039867525283980763)","(0.72694183051014705, 0.031353984339105738)","(0.62428441057563722, 0.036628668030673141)","(0.54384628758546394, 0.030640017955335993)","(0.62223631710160321, 0.039281186744540085)","(0.50046226013261874, 0.044402851287089588)","(0.67513002077286155, 0.030331558064405188)","(0.65110789285545378, 0.05191961278715803)","(0.4807862382380117, 0.046297883647129168)","(0.45842839471705216, 0.023254167746670041)","(0.57109110387488138, 0.026865898471806211)","(0.61602704527237606, 0.024488616074091783)","(0.4581634563560294, 0.18999433415336497)","(0.32615488607487908, 0.066913193100499646)","(0.54807609604898444, 0.032414269790947949)","(0.51279622245854528, 0.036195447550824877)","(0.64794813813873009, 0.045081276637384954)"
15,"(0.57838269137681275, 0.057123706318953103)","(0.68575014599059581, 0.057667965068834523)","(0.51101816598534033, 0.036728612284720782)","(0.61988045221863852, 0.049140014466524315)","(0.64132647314122182, 0.049185581794141085)","(0.60961692785107346, 0.028108047143249715)","(0.63407252972150252, 0.030509374996441848)","(0.57715144395287443, 0.038207206306372019)","(0.72996998705164606, 0.031512447539093456)","(0.62479212926581296, 0.040077835463941773)","(0.58102371165909539, 0.034923611278610753)","(0.60813015263496895, 0.039313159693607484)","(0.55907524636984918, 0.048360146776858182)","(0.62921647819062976, 0.033221414792464279)","(0.65843498404252188, 0.047522764776578554)","(0.51164225008644382, 0.050200233545246824)","(0.45830388363017471, 0.023569708061337628)","(0.56812246510403042, 0.027241006936092459)","(0.61959646398774315, 0.023654213276874784)","(0.55033282706872833, 0.17083972139332793)","(0.24341219968710312, 0.057333884492954873)","(0.55421869513429711, 0.03021413348053666)","(0.54440507780210068, 0.033782703943531223)","(0.65072598398853654, 0.047214278570025657)"
16,"(0.60319977556787874, 0.05609473484121489)","(0.71174697293079736, 0.05828342025210434)","(0.52966276936147672, 0.041888149482151416)","(0.64656543552519252, 0.05292189176369743)","(0.67069041601476342, 0.057568608544934105)","(0.61553816756479329, 0.028204682032104064)","(0.62380854295017685, 0.030644320019125648)","(0.579132913967079, 0.038216764526357541)","(0.71486366908406884, 0.029703372906114075)","(0.62605053669484734, 0.037576138876043136)","(0.57951967011841432, 0.033169242673441936)","(0.51463697253749674, 0.029217256058017085)","(0.56567292393632618, 0.047631164324993841)","(0.66867248455581529, 0.032537423853166623)","(0.67654983677581559, 0.056936262899838871)","(0.49203054870168023, 0.047564792378240982)","(0.46019548363694418, 0.022792715497973098)","(0.56292832892239486, 0.026740259481611336)","(0.62389543946979187, 0.024144759752056988)","(0.25835439368297125, 0.25912521695066992)","(0.22822586110441889, 0.05728281998185706)","(0.56016672393129829, 0.031433425720260207)","(0.53245137519152741, 0.034735046068372612)","(0.64580140582806822, 0.045914379764088853)"
17,"(0.55554133719010834, 0.053594495397074469)","(0.71862827446529143, 0.059475803689870974)","(0.5032351272977087, 0.037493502912260196)","(0.63642121836504406, 0.05231522096214708)","(0.64974930295858235, 0.049718619068149783)","(0.60750433226398459, 0.029001811234474685)","(0.6340502542802563, 0.030647084606170223)","(0.56253642694764183, 0.036729712892347305)","(0.73697929220556568, 0.031220317853289482)","(0.64033145876769626, 0.043057743409205138)","(0.55311830317350508, 0.034526376409655057)","(0.58350930124562883, 0.039915076230830716)","(0.66053162928853937, 0.043714041429289141)","(0.62518214833528785, 0.033093628161393836)","(0.65629933681831387, 0.047692443590553517)","(0.5122055499584115, 0.050277852775239967)","(0.45487088881531607, 0.023740439462695308)","(0.58191331038364458, 0.02871268340756411)","(0.61540264225288754, 0.024247791960143549)","(0.59987638165564117, 0.15338939406994848)","(0.35355089528134404, 0.06215125171009863)","(0.55735156724521895, 0.028796639978584754)","(0.56438920575798157, 0.036116670335795201)","(0.66090251919132514, 0.047453781855939542)"
18,"(0.57361827128448362, 0.053408925618877647)","(0.74101812370226827, 0.051303081480248147)","(0.51922226873808786, 0.044278090084339375)","(0.65796121405720798, 0.056233712237905888)","(0.64536774610523373, 0.049120057119781263)","(0.60015433616202429, 0.030734711114682556)","(0.63330069478906093, 0.033958849642218326)","(0.5898839898989896, 0.037746356480877444)","(0.73648602940735575, 0.031030190589464636)","(0.63480170877049913, 0.038734125796337643)","(0.50259782024464106, 0.027023461870868799)","(0.66260035664899131, 0.041582781870111045)","(0.57144074987056559, 0.043381318770705432)","(0.66501529666944215, 0.032945607582894998)","(0.63554128106320362, 0.049746380240849201)","(0.479345514762613, 0.046235270925080896)","(0.45597691395845175, 0.023650678253405472)","(0.58271859786169655, 0.02804501369987716)","(0.61522025528217317, 0.025090681853663782)","(0.53933373720482525, 0.1507960032614945)","(0.41089674270015764, 0.067950193473009665)","(0.53887963144002327, 0.031537508519494079)","(0.52074045418444836, 0.034519833468279658)","(0.66407943605367914, 0.046369042540514965)"
19,"(0.57165257516542212, 0.040707086393523918)","(0.79180823332677552, 0.065797678051978198)","(0.57549069927660923, 0.051609795860563891)","(0.6265701942458739, 0.04594421972230249)","(0.65514635573683278, 0.045154504497185007)","(0.6052441746506686, 0.034560738933857346)","(0.6508476507262817, 0.033507117221238739)","(0.61266386023926045, 0.032474662643657969)","(0.78702148973887787, 0.030033410905214913)","(0.67895011325683585, 0.040398961370622662)","(0.64537597468166219, 0.04201670169030973)","(0.79794881186833166, 0.046827968019271686)","(0.72640143866521723, 0.043918032588668166)","(0.6735652885879585, 0.028389344247608566)","(0.58770065153551154, 0.032697100671861795)","(0.37599884261790878, 0.051538182388172975)","(0.28539366883814743, 0.055667515971949404)","(0.56964672250013371, 0.021179239590852432)","(0.60202037908582084, 0.020195481358363649)","(0.60533442498913714, 0.1215354385069134)","(0.56625602319414259, 0.065594367735732018)","(0.52435176386792304, 0.021845569670824593)","(0.6497296133204713, 0.031828627729793411)","(0.6484897366191773, 0.060186267177479505)"
