DAY,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23
10,"(0.45220428029792359, 0.05920439705548846)","(0.50586591073339904, 0.046077731751314743)","(0.50670135574939712, 0.043579086194345959)","(0.56137222610183091, 0.044862905163047605)","(0.5461219981489599, 0.034423424312455791)","(0.57022739882735263, 0.034159124499082746)","(0.45879894455995618, 0.03012779481655491)","(0.41384991952132894, 0.04396184721162856)","(0.50950699770918018, 0.024689759829720409)","(0.51746823076377102, 0.028961781869301026)","(0.57028281128474834, 0.067955988576131637)","(0.27854829475145093, 0.048712720765594603)","(0.51863715043776581, 0.035285912899197386)","(0.48057983064367404, 0.040013675217411206)","(0.34971068049782483, 0.054913383127693234)","(0.50440578248520984, 0.04194601647376027)","(0.47015597892237893, 0.020499827052423713)","(0.51123246673544875, 0.023431387204760699)","(0.64003350224603295, 0.03680598359211109)","(0.44328080508005591, 0.041638146052525915)","(0.51515261856773731, 0.042763922536448506)","(0.58458770191879739, 0.031628439741339442)","(0.42850293101049297, 0.057360214065146312)","(0.575600134785484, 0.043061229085399173)"
11,"(0.42512560813989164, 0.059439262623542925)","(0.45529755475331724, 0.03686217157976035)","(0.48503446011220763, 0.040483283717667851)","(0.55593177752637246, 0.043850513230837766)","(0.51358942114145933, 0.032221249169175376)","(0.54553759915571254, 0.036175335108830572)","(0.4498378934070415, 0.030832302891278193)","(0.40135128108579282, 0.042165659923034164)","(0.47808535319384171, 0.027066166992163562)","(0.52841689276543424, 0.027975548742108235)","(0.57813081981362446, 0.07605506467872572)","(0.264446830212062, 0.049219694716526409)","(0.56290718746522361, 0.037250895404506101)","(0.49936528693919852, 0.036251726430797611)","(0.40700200558739325, 0.058163119504962557)","(0.49582838201650653, 0.04346614924314441)","(0.52274630571741987, 0.021754228217708609)","(0.51803310874728092, 0.022026711944766245)","(0.61695314942244894, 0.031982814746473888)","(0.49938600939196021, 0.041775158249535496)","(0.54595151190222702, 0.039406401013109729)","(0.58483386544369065, 0.029734953259915452)","(0.46151298526860496, 0.044322926617946456)","(0.57865854500027958, 0.037145534286868023)"
12,"(0.45418345241269675, 0.056564026136240619)","(0.50345663158978371, 0.045950812738011299)","(0.48182370525382329, 0.039915191381793148)","(0.55484543904044636, 0.045647518508661236)","(0.54436543373840818, 0.03491485354446245)","(0.57006537741524788, 0.035165119911714386)","(0.46162142439699039, 0.030221573364174609)","(0.4101153679827903, 0.043558179387368882)","(0.51006573805288069, 0.025283999127114848)","(0.51692931442919987, 0.028316175666393776)","(0.56754123958095759, 0.068560381590895253)","(0.27202705638818564, 0.048522304588062636)","(0.51671588367204457, 0.035246342847631035)","(0.49190908062207428, 0.039730773625297991)","(0.37340675007608132, 0.054104368131160867)","(0.4981190912611006, 0.042241629703411596)","(0.48816378219145767, 0.022002397549107242)","(0.51528793075147605, 0.02345143585810382)","(0.6284291346768085, 0.036825839703208803)","(0.44214746177537095, 0.042281996939451255)","(0.51438215554060529, 0.042582639916852766)","(0.57911526241779443, 0.032069780755470435)","(0.42182061107091978, 0.055546015406296521)","(0.57804073991391314, 0.042764258308008153)"
13,"(0.44325226676313306, 0.050638728679084206)","(0.48112832538029154, 0.035509898851205243)","(0.47348268314660363, 0.040826691154200158)","(0.56179119111393527, 0.042758480908141216)","(0.52756215652076766, 0.032971073238032798)","(0.56918734481444055, 0.035222942314236727)","(0.45666667155415186, 0.027805367913739082)","(0.37433178263118944, 0.043411955004433282)","(0.49353311081073653, 0.025992953038468544)","(0.51747791860551662, 0.02725535002757137)","(0.57137556729140371, 0.069239831971076568)","(0.26906426514830922, 0.048883377865667051)","(0.52379673640957325, 0.03119524301799606)","(0.48750336010221734, 0.03567800617221261)","(0.40620493163977867, 0.057515141122371563)","(0.49647747517036722, 0.042528091051702431)","(0.49753542865120376, 0.021178663089422019)","(0.52703362149336364, 0.02115580851553845)","(0.62723839239052237, 0.034293972229922615)","(0.49478872002594232, 0.041117598788900249)","(0.47318714684521196, 0.033249617450527506)","(0.56928332605397858, 0.030803777352716916)","(0.42167125170206743, 0.043585847744948274)","(0.61064504758434113, 0.037893149457372072)"
14,"(0.45936398416590679, 0.034856705335821858)","(0.39344876205411539, 0.028244941335206261)","(0.44716078360471118, 0.032285481788406407)","(0.52762320081811442, 0.034874837786606237)","(0.46182745441620987, 0.026164469634634677)","(0.43777342069077019, 0.023280584000827751)","(0.44315830990357735, 0.02513637934502538)","(0.4529405404788277, 0.046767616040694106)","(0.48831537284256915, 0.021952419893209625)","(0.47157819316090427, 0.029636663001470758)","(0.46899229078306082, 0.036267163959514112)","(0.61968691523952657, 0.025069555848560764)","(0.58559733332467323, 0.033885990941117321)","(0.55333017862696909, 0.031800635306937983)","(0.60483762068432712, 0.032612730440010222)","(0.56512033801256378, 0.074780293463626343)","(0.4774869348642039, 0.025563723296195013)","(0.50825430321172327, 0.025308659863723017)","(0.59846578242005555, 0.031136686821971259)","(0.51198717432428897, 0.031616075233438491)","(0.54699766127227778, 0.030428246713459332)","(0.53016828596533128, 0.029631253706339823)","(0.47121253523398093, 0.032168273835665596)","(0.50448436294804999, 0.027668757388730723)"
15,"(0.44670040041517278, 0.043247568152943651)","(0.41489363016350783, 0.02584094890156706)","(0.47019811590203003, 0.032288548443659096)","(0.46519283248610704, 0.036515298642701803)","(0.49311312482243491, 0.015755657673242104)","(0.44835536595727565, 0.026750402162723119)","(0.45119909744925379, 0.020226797299560229)","(0.46003474885132489, 0.045844625943647063)","(0.49147301279877598, 0.019814015755544433)","(0.49757620556421905, 0.030425284158666587)","(0.51395811073530306, 0.036683204766548481)","(0.60136161985650494, 0.031641626002800585)","(0.58053587691366459, 0.033963459623684883)","(0.53199924258011866, 0.029108390273533694)","(0.56398086253345814, 0.038277773938614881)","(0.56368528868524681, 0.065619060369262433)","(0.47174885100913788, 0.030029839243590737)","(0.51395014480892309, 0.026365013351825003)","(0.60717797074372226, 0.032488604442884053)","(0.52980290327132751, 0.035476476983351386)","(0.54985016415254739, 0.029226679260483581)","(0.493733635218149, 0.035398950573638031)","(0.5042218695691506, 0.036991548293424915)","(0.52585241484158596, 0.035277663995007723)"
16,"(0.46546444629084682, 0.048110443616390539)","(0.48519201429307374, 0.052332783291127311)","(0.48414640436851464, 0.033510237743305478)","(0.56020729395093949, 0.033977759927946716)","(0.48725843159753873, 0.031318447300168348)","(0.50472948279106911, 0.023158185318702233)","(0.46705875941615005, 0.03290529445156052)","(0.51375276319876961, 0.034697440925786915)","(0.58939565388625692, 0.033915444280899217)","(0.54032270299059104, 0.033587705982407928)","(0.63862636888230284, 0.034843959207347404)","(0.60548046509327036, 0.032963939083869853)","(0.57694216012595767, 0.041189114109863985)","(0.59962803143313592, 0.040988528096106341)","(0.55246138360456021, 0.027802126766262352)","(0.5888478873871732, 0.04467609557246395)","(0.52388637402738603, 0.023404629131818355)","(0.57761614595398214, 0.020315319709557113)","(0.6967782389321705, 0.037511142837971266)","(0.53904338908331173, 0.038025392882114269)","(0.62830164854660897, 0.044551130043360428)","(0.62667486244319515, 0.04324351391052187)","(0.51946617491018465, 0.040492041576736644)","(0.55829318291821894, 0.045830844541969708)"
17,"(0.42743154673891032, 0.053995945223039264)","(0.48113484151742286, 0.056062747696085172)","(0.49935403325144084, 0.041215505189912356)","(0.57115029809187989, 0.04219274245488059)","(0.51605212354197605, 0.036178025876731704)","(0.56030107902265536, 0.03406427334137626)","(0.45068033633059151, 0.034510315651282014)","(0.47359441597909491, 0.043643881259245974)","(0.48051727562864954, 0.028175051713009762)","(0.50613512556567297, 0.028125981551415442)","(0.6289811076828361, 0.064564507835217291)","(0.32401674632540844, 0.048363069276025766)","(0.60200251650945336, 0.040579024529878605)","(0.54667176736143885, 0.043429659705314975)","(0.38382507678513061, 0.041094603705286503)","(0.517239217526964, 0.050090971284430998)","(0.4859323843576267, 0.022975272703273871)","(0.52682478366701546, 0.020731756884742034)","(0.66162045065916375, 0.044188081882200497)","(0.45534321222723639, 0.036855930356626813)","(0.56855393008295818, 0.048201047936977999)","(0.59266370921436085, 0.033344546553454528)","(0.57386023140338349, 0.060149973386779)","(0.60345597521420957, 0.039336755166218915)"
18,"(0.44257952383930349, 0.053725067941175715)","(0.48450339715882862, 0.035320158603689367)","(0.47433207361980484, 0.040673192531935728)","(0.565794510436744, 0.042991284242697235)","(0.52462751506643257, 0.032562365567767385)","(0.56447773395503198, 0.037395862135593774)","(0.45983894078310372, 0.028251402483894267)","(0.37703137167682377, 0.044100794634730309)","(0.49306004653372776, 0.025773267104765827)","(0.50351319713201181, 0.027563466975271591)","(0.57054851371320237, 0.069039000216305185)","(0.26824168175995333, 0.049081417661931671)","(0.57390083368390099, 0.036239754687356171)","(0.50773335517221263, 0.035034746001278462)","(0.41221732445313974, 0.058201131795732289)","(0.49509509255346751, 0.045141015297331971)","(0.49724299880611567, 0.022576591818571495)","(0.52468775342371687, 0.021542726991376524)","(0.62015567674462424, 0.033834951158071849)","(0.50454663196962324, 0.042317221390079526)","(0.4742389894068948, 0.033404064104679068)","(0.57750131727055898, 0.031390081895916473)","(0.47515395989278231, 0.041167206145845792)","(0.60938504702670249, 0.038564769156197165)"
19,"(0.50236242826743149, 0.056175683295695202)","(0.45081569214367367, 0.028836520885106354)","(0.45607070813978351, 0.030920433409283857)","(0.526051505626143, 0.04022213745597969)","(0.50783309134735855, 0.020177973485317562)","(0.47276593746546602, 0.032585246011866111)","(0.46180408466355044, 0.02526177144525666)","(0.35285629703105509, 0.058841166066560958)","(0.48700293152422774, 0.021387797841316059)","(0.48447594180045872, 0.027367616811145426)","(0.54876729628431309, 0.027630772714779296)","(0.6491735041829072, 0.026037838530229)","(0.6078606227118325, 0.044445715814139669)","(0.5141335323341345, 0.034909066232254433)","(0.48836226030437502, 0.052219870662002468)","(0.59916904692849837, 0.059684268012135097)","(0.50157103260017599, 0.020477966483529956)","(0.5133961761865069, 0.021413829793921944)","(0.61716907438086266, 0.030766212030398771)","(0.5166500360873747, 0.040923387312861305)","(0.5163692136322845, 0.029876041219477636)","(0.5405854505781521, 0.032283875887771707)","(0.53393758184096485, 0.035850793836296926)","(0.52437468150839883, 0.032692966187230887)"
