DAY,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23
10,"(0.46386169610186589, 0.020666601146905748)","(0.38160257919614837, 0.023674664545268793)","(0.5392741306256239, 0.054735316386765244)","(0.54020232296836912, 0.079332828830930097)","(0.39128974055851856, 0.059643256321537851)","(0.28541215977986745, 0.035626354731580177)","(0.36049339247683393, 0.0269335609666706)","(0.33860702096392925, 0.016445604090076445)","(0.47994949794220065, 0.029154612687547047)","(0.41694580117328833, 0.020540690200455909)","(0.39694478521461796, 0.030211051832996057)","(0.39016899455064863, 0.017680609405896011)","(0.3525862073265133, 0.021122747832489828)","(0.41853761275288415, 0.026503657614982867)","(0.41038513309438956, 0.037544529882771759)","(0.4313733892681143, 0.024493965164153895)","(0.37095223260018073, 0.046921433050759791)","(0.39132295776044268, 0.021851040161582631)","(0.34812036123173079, 0.013608002403812443)","(0.41897945245306439, 0.0064028194466542385)","(0.42552637467642995, 0.020838221977217065)","(0.4583560065896719, 0.029165261238459431)","(0.4798008601418523, 0.027814356920413303)","(0.41305178373120888, 0.025070880096138792)"
11,"(0.30472378587515786, 0.010216985112996974)","(0.90412709181365769, 0.0099372662000237512)","(0.76572001908450449, 0.027139768027237426)","(0.10150419590537516, 0.045907408412530604)","(0.38626780626780688, 0.086342441606689496)","(0.9850630396140202, 0.039822191226484914)","(0.63924038861180454, 0.055000590409218147)","(0.52800344043233216, 0.042278376072679577)","(0.23559328553943015, 0.033511658520022719)","(0.54542814525518912, 0.023207376400649855)","(0.42001540876016497, 0.022776645865377004)","(0.60990375196122892, 0.048137343255832951)","(0.62708734500364605, 0.047937223688239931)","(0.67684319466654674, 0.11413960605169163)","(0.66821753647010418, 0.074576108939978347)","(0.47829460341847674, 0.053305847593041404)","(0.55871165873033224, 0.029426521979028689)","(0.50265011767840639, 0.095328773128187036)","(0.92435468374699958, 0.087342986121518668)","(0.52563539097923806, 0.015144553291852209)","(0.29541245791245929, 0.0089709828358674835)","(0.44745610646815048, 0.016565306384023582)","(0.57178399499843779, 0.038531755302945669)","(0.4116005759016883, 0.015280138094950671)"
12,"(0.19577356557377071, 0.0067635805487719931)","(0.91000000000000036, 0.0)","(2.6437500000000003, 0.0)","(-1.8644166666666664, 0.0)","(0.35505714285714274, 0.0)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(1.5491666666666666, 3.7447812890272287e-09)","(5.3019999999999996, 0.0)","(nan, inf)","(2.9877500000000001, 1.0213805122252866e-08)","(2.5399999999999991, 1.2279820730451849e-08)","(-2.2791428571428574, 0.0)","(-9.8520000000000003, 0.0)","(0.81718431635388755, 0.0008679307653073862)","(1.6180523648648646, 0.038984414558187387)","(1.3690478955007255, 0.047541200453544277)","(0.66512965492664988, 0.0028089935668743522)","(nan, nan)","(nan, inf)","(6.3205897435897507, 0.5781292235128328)","(1.9715897435897403, 1.0230263568182738)"
13,"(0.19577356557377071, 0.0067635805487719931)","(0.91000000000000036, 0.0)","(2.6437500000000003, 0.0)","(-1.8644166666666664, 0.0)","(0.35505714285714274, 0.0)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(1.5491666666666666, 3.7447812890272287e-09)","(5.3019999999999996, 0.0)","(nan, inf)","(2.9877500000000001, 1.0213805122252866e-08)","(2.5399999999999991, 1.2279820730451849e-08)","(-2.2791428571428574, 0.0)","(-9.8520000000000003, 0.0)","(0.81718431635388755, 0.0008679307653073862)","(1.6180523648648646, 0.038984414558187387)","(1.3690478955007255, 0.047541200453544277)","(0.66512965492664988, 0.0028089935668743522)","(nan, nan)","(nan, inf)","(6.3205897435897507, 0.5781292235128328)","(1.9715897435897403, 1.0230263568182738)"
14,"(0.1957735655737706, 0.0067635805487720087)","(0.90999999999999992, 0.0)","(2.6437499999999994, 9.0378201964541912e-09)","(-1.8644166666666666, 0.0)","(0.35505714285714279, 1.2137844412707732e-09)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(1.5491666666666672, 0.0)","(5.3019999999999996, 0.0)","(nan, inf)","(2.9877500000000001, 1.0213805122252866e-08)","(2.5400000000000005, 8.6831445102576472e-09)","(-2.2791428571428574, 0.0)","(-9.8520000000000003, 0.0)","(0.81718431635388755, 0.0008679307653073862)","(1.6180523648648646, 0.038984414558187387)","(1.3690478955007255, 0.047541200453544277)","(0.66512965492664955, 0.0028089935668757331)","(nan, nan)","(nan, inf)","(6.320589743589764, 0.5781292235128298)","(1.9715897435897418, 1.0230263568182738)"
15,"(0.28326771617552338, 0.0075386600260243406)","(0.90412709181365758, 0.0099372662000242334)","(0.76675027201440604, 0.026986504889778141)","(0.10128332953282727, 0.045901370239704087)","(0.38920625415834903, 0.088516527452592017)","(1.0051935603807225, 0.028797411385510528)","(0.68462945387211449, 0.058764069357645457)","(0.55433820721971472, 0.038059403413800971)","(0.22944637231391368, 0.03453279940562004)","(0.49304599602912014, 0.05664190706272746)","(0.49494035532994868, 0.014102810404411959)","(0.61164249993569775, 0.047541330226231131)","(0.62762624604911266, 0.047834574656784971)","(0.66791774051590014, 0.1099674163863648)","(0.68688301713029831, 0.091391168034881023)","(0.46903846777925245, 0.035361928365753185)","(0.68846104967100086, 0.045746682370625992)","(0.50265011767840628, 0.095328773128187036)","(0.92748909781956168, 0.086580471662361977)","(0.5257077385424489, 0.015147688821538956)","(0.29591750841750908, 0.0073718674221021187)","(0.44745961795069789, 0.016570440156842267)","(0.57159306263509002, 0.038493114419340904)","(0.38338071504710292, 0.014105644572236292)"
16,"(0.19577356557377071, 0.0067635805487719931)","(0.91000000000000036, 0.0)","(2.6437500000000003, 0.0)","(-1.8644166666666664, 0.0)","(0.35505714285714274, 0.0)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(1.5491666666666666, 3.7447812890272287e-09)","(5.3019999999999996, 0.0)","(nan, inf)","(2.9877500000000001, 1.0213805122252866e-08)","(2.5399999999999991, 1.2279820730451849e-08)","(-2.2791428571428574, 0.0)","(-9.8520000000000003, 0.0)","(0.81718431635388755, 0.0008679307653073862)","(1.6180523648648646, 0.038984414558187387)","(1.3690478955007255, 0.047541200453544277)","(0.66512965492664988, 0.0028089935668743522)","(nan, nan)","(nan, inf)","(6.3205897435897507, 0.5781292235128328)","(1.9715897435897403, 1.0230263568182738)"
17,"(0.19577356557377065, 0.0067635805487719922)","(0.91000000000000036, 0.0)","(2.6437500000000003, 0.0)","(-1.8644166666666664, 0.0)","(0.35505714285714274, 0.0)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(1.5491666666666666, 3.7447812890272287e-09)","(5.3019999999999996, 0.0)","(nan, inf)","(2.9877500000000001, 1.0213805122252866e-08)","(2.5399999999999991, 1.2279820730451849e-08)","(-2.2791428571428574, 0.0)","(-9.8520000000000003, 0.0)","(0.81718431635388755, 0.0008679307653073862)","(1.6180523648648646, 0.038984414558187387)","(1.3690478955007255, 0.047541200453544277)","(0.66512965492664988, 0.0028089935668743522)","(nan, nan)","(nan, inf)","(6.3205897435897507, 0.5781292235128328)","(1.9715897435897403, 1.0230263568182738)"
18,"(0.43405739682968864, 0.0083745485548521251)","(0.16699746348290034, 0.031485586914539065)","(2.6421474358974364, 0.010135505321046135)","(-1.8631346153846158, 0.0081084042568373739)","(0.38765755693581766, 0.08838176548038594)","(1.0400231941733566, 0.02868190499115968)","(0.62136116885261783, 0.05208427657162059)","(0.52146394915625693, 0.057501864256390499)","(0.21954733096085408, 0.083853191050902706)","(0.51084778836820044, 0.080985363518673636)","(0.58413494937972343, 0.03857010657569767)","(0.4941004264929329, 0.059511059771835982)","(0.43572410334858641, 0.036652484949633038)","(0.62266748593366017, 0.11161452890198499)","(0.66709546765818284, 0.075346299503981737)","(0.61527240906939051, 0.049253231997734334)","(0.36712823439575537, 0.029657662537231962)","(0.75981261286289692, 0.12217936799022278)","(1.1350478260869554, 0.090006213537044868)","(0.54361436420370546, 0.052994467626229759)","(0.79997839921125657, 0.036829976308276897)","(0.44712348285698328, 0.016710163739754438)","(0.60223158382932629, 0.047760792100139192)","(0.4010745118876235, 0.016875168415587373)"
19,"(0.45641220480595734, 0.021865378971511067)","(0.33550876654528161, 0.02144763302125902)","(0.74407449519206437, 0.038692609793468648)","(0.39875286617671629, 0.065232373226729423)","(0.47431096033237719, 0.073210544027243959)","(0.31481509895196724, 0.047740228990222053)","(0.36516548390665698, 0.031906402022723789)","(0.35053456460891574, 0.023496759914222818)","(0.43899248212425979, 0.031605336000911019)","(0.44257666927721667, 0.023735548690627817)","(0.41754084320675927, 0.030273230222353145)","(0.40192077383754254, 0.022873928335541711)","(0.36754492416265871, 0.021975238663973634)","(0.39649274408314028, 0.02735203751050793)","(0.38098278311439426, 0.043934035792634142)","(0.427057145597944, 0.030559682254777346)","(0.37548852708703706, 0.034100882716200216)","(0.39805049554545124, 0.02227206190120069)","(0.34866905093504053, 0.0055459029391949676)","(0.41916713801090477, 0.0066957728533473902)","(0.43399700289573168, 0.021818108401066606)","(0.44274990045868634, 0.023822261016024231)","(0.47725211828381303, 0.026202319146055753)","(0.38146375990939985, 0.027769030613296639)"
