DAY,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23
0,"(0.88045464510800409, 0.042803361174963049)","(0.60757266792804054, 0.044015978326018591)","(0.75777231455414418, 0.044347543681250545)","(0.86423284562832769, 0.047621243292061272)","(0.65108134969476938, 0.040505707210580666)","(0.65519948470989553, 0.044086093987174294)","(0.61955704276183976, 0.052045294503029575)","(0.56781333383762356, 0.04896270708260525)","(0.64736186912000659, 0.039686692945231965)","(0.54523485097204993, 0.035770151179797656)","(0.65421575712364222, 0.037222457216189636)","(0.68266995493511662, 0.036154319850337853)","(0.53049373149218382, 0.029231633674064908)","(0.5528884860467258, 0.04220321353797564)","(0.60013374642097539, 0.042689569486273941)","(0.66886041692995446, 0.035264635287930807)","(0.70773895723282543, 0.042430967206219528)","(0.60449966076343897, 0.0254803505233453)","(0.55007325413457708, 0.038622440405880476)","(0.67515579007379656, 0.028839264945542661)","(0.5774640098256405, 0.046018388916757802)","(0.71225660402511115, 0.039516140071509859)","(0.59217902156335045, 0.041231794496904541)","(0.55345233925612713, 0.063163486756056347)"
1,"(0.86740679266298848, 0.051802866821216598)","(0.67775167589330243, 0.060806833806051439)","(0.74669447142022283, 0.073157738034130768)","(0.8721454049717734, 0.050623981786359552)","(0.67863405715392833, 0.042315838621261578)","(0.68698161208104547, 0.031886490023039657)","(0.56235642991516144, 0.036592805853558751)","(0.59369750953176315, 0.051353780864074633)","(0.5739247634633512, 0.035293896361220947)","(0.5974339652861409, 0.036444704974143913)","(0.64404068604083275, 0.037786687212540228)","(0.68695780071243806, 0.040416551963707741)","(0.53210957421808447, 0.031107889164034053)","(0.56197695622385324, 0.040079074331017352)","(0.56225359000439024, 0.047768906673626217)","(0.54284049996219452, 0.043499813790460688)","(0.53500304019707212, 0.059985889576134328)","(0.58368966105582565, 0.02014418442758335)","(0.52837965288703115, 0.031481282300038688)","(0.62162182455659154, 0.027021856982286117)","(0.54780672198161151, 0.032242505384864249)","(0.68368066469062383, 0.038178045577610738)","(0.55489869560423533, 0.043871660292403802)","(0.5938567733094402, 0.067202536281404227)"
2,"(0.88045464510800397, 0.04280336117496323)","(0.60757266792804066, 0.044015978326018536)","(0.75777231455414418, 0.044347543681250552)","(0.86423284562832725, 0.047621243292061424)","(0.65108134969476905, 0.040505707210580756)","(0.65519948470989564, 0.044086093987174238)","(0.61955704276183954, 0.052045294503029624)","(0.56781333383762356, 0.04896270708260525)","(0.64736186912000659, 0.039686692945231958)","(0.54523485097204993, 0.035770151179797656)","(0.65421575712364211, 0.037222457216189733)","(0.68266995493511662, 0.036154319850337853)","(0.53049373149218382, 0.029231633674064905)","(0.5528884860467258, 0.04220321353797564)","(0.6001337464209755, 0.042689569486273928)","(0.66886041692995413, 0.035264635287930973)","(0.70773895723282554, 0.042430967206219486)","(0.60449966076343886, 0.025480350523345366)","(0.55007325413457708, 0.038622440405880414)","(0.67515579007379645, 0.028839264945542707)","(0.57746400982564061, 0.046018388916757774)","(0.71225660402511093, 0.039516140071509963)","(0.59217902156335045, 0.041231794496904603)","(0.55345233925612725, 0.063163486756056264)"
3,"(0.86959139384930562, 0.053356211172107662)","(0.61852576474189225, 0.066926585788259038)","(0.74028065390381448, 0.070115290328909383)","(0.8609033233134219, 0.050627237687170763)","(0.640362339429981, 0.040152503387007155)","(0.67942929147130582, 0.039141857520036148)","(0.59507290989048578, 0.039998871815242518)","(0.5822522460911046, 0.0484048473897934)","(0.57249986726940549, 0.035338351835107008)","(0.58677317646810445, 0.036075459728631527)","(0.65056915708144614, 0.037508649133239591)","(0.68024387857336444, 0.040803446185537891)","(0.5320081725615774, 0.030592144020399156)","(0.55064475127924151, 0.043990980285845194)","(0.56873555014503896, 0.048305204565831546)","(0.60053906656929623, 0.038733768984033648)","(0.60401027235685545, 0.066641678745582772)","(0.59810714814334986, 0.021061131096389022)","(0.54188132688771562, 0.03578024606206557)","(0.64279815978177723, 0.027016213552263156)","(0.57971818888601256, 0.038386204330331797)","(0.69726613212165345, 0.037894764875643062)","(0.57662679034774955, 0.041826092548146024)","(0.60622685322912195, 0.060845779181531882)"
4,"(0.86813315286359471, 0.051702333597253743)","(0.67112526533137928, 0.060664751291023437)","(0.74810156312375686, 0.073455963894727652)","(0.87870937519644987, 0.049902606705148046)","(0.67647472125818231, 0.0434584164298513)","(0.69478942287809087, 0.032153018140380595)","(0.56151767300658084, 0.03658548996673458)","(0.59154020617014913, 0.051377840319001909)","(0.57564387200536393, 0.03546852782781449)","(0.59449267233218439, 0.035539917133493588)","(0.64394244545096047, 0.037848815451094073)","(0.68696874983048761, 0.040531217415823016)","(0.53189653638727441, 0.032571797466668058)","(0.56340656763701513, 0.040834643913546589)","(0.55827761656858943, 0.047908005538224725)","(0.53903780193186657, 0.043651520717213177)","(0.53396963433114253, 0.062180748659220186)","(0.57869944184771227, 0.020247124685790645)","(0.5287190279335604, 0.031596003261086664)","(0.62487496638799245, 0.027704498535951003)","(0.54772026485849734, 0.035463556090516157)","(0.68101755599479497, 0.038052877997690089)","(0.56590644595212369, 0.042696520483380934)","(0.59489847507303983, 0.067554626419388294)"
5,"(0.5141578928113385, 0.056004341721751234)","(0.6877821365691692, 0.052529806047806868)","(0.74577376060454281, 0.059796097528383517)","(0.79652375371922102, 0.036742828514537008)","(0.69492261326227256, 0.043058307444351997)","(0.66511089762510378, 0.027128912080017557)","(0.62268307233505815, 0.038133817654211505)","(0.60386696157236031, 0.038231834398495985)","(0.57637388564439562, 0.027834707439116979)","(0.60308208641500227, 0.032169861192039968)","(0.6375130080261554, 0.028388157727488587)","(0.64470925991518746, 0.034479264603906698)","(0.6209270966723115, 0.027206248770424785)","(0.58344163966542584, 0.033888427477567935)","(0.47559378413040382, 0.036626915305461111)","(0.47051303305444636, 0.04076758676939965)","(0.51213637851565563, 0.051992807352088784)","(0.56540848069724636, 0.019106204475360464)","(0.52824881357252496, 0.029819772439361774)","(0.60709711417622647, 0.026794880311073185)","(0.5647405773784353, 0.035759142207808514)","(0.6280299487057619, 0.037515631839893572)","(0.61358212858423145, 0.038773331346636776)","(0.59664807288061106, 0.080847334401948107)"
6,"(0.51381795646747275, 0.059392788328611001)","(0.68242857625263198, 0.056970471724375124)","(0.74644717804419558, 0.072274845398949794)","(0.85687344568308144, 0.052758237368245288)","(0.66347986984127816, 0.041416633948052416)","(0.6732387752705522, 0.029362430769860021)","(0.52801698861976576, 0.029900545695343294)","(0.60880205096211459, 0.046726006218568775)","(0.57095102580803003, 0.037232110790587747)","(0.60509166186125174, 0.034569568954784038)","(0.63044486028723878, 0.032539500762905967)","(0.6169794367072502, 0.038512401770058977)","(0.58822615667963907, 0.027887272375169147)","(0.55314960438531824, 0.040262275902253626)","(0.50410123645606209, 0.043321879334337447)","(0.51787877566949492, 0.036697489961105716)","(0.5320761370059095, 0.051249642254311008)","(0.56399054803266646, 0.024151669452607959)","(0.53696518400936888, 0.030734902134251892)","(0.64029030574363299, 0.030149271250439105)","(0.55782850183027921, 0.039770609304203994)","(0.63365907823885659, 0.038096759095852112)","(0.59921270640965973, 0.039205756755992589)","(0.62412554222058436, 0.064264943886402887)"
7,"(0.88045464510800409, 0.042803361174963049)","(0.60757266792804066, 0.044015978326018536)","(0.75777231455414407, 0.044347543681250587)","(0.86423284562832736, 0.04762124329206132)","(0.65108134969476916, 0.04050570721058077)","(0.65519948470989553, 0.044086093987174294)","(0.61955704276183976, 0.052045294503029575)","(0.56781333383762345, 0.048962707082605333)","(0.64736186912000659, 0.039686692945231958)","(0.54523485097204993, 0.035770151179797656)","(0.65421575712364233, 0.037222457216189601)","(0.68266995493511662, 0.036154319850337853)","(0.53049373149218382, 0.02923163367406487)","(0.55288848604672569, 0.042203213537975702)","(0.60013374642097517, 0.04268956948627399)","(0.66886041692995424, 0.03526463528793089)","(0.70773895723282543, 0.042430967206219521)","(0.60449966076343875, 0.025480350523345456)","(0.55007325413457708, 0.03862244040588042)","(0.67515579007379645, 0.028839264945542707)","(0.57746400982564072, 0.046018388916757746)","(0.71225660402511104, 0.0395161400715099)","(0.59217902156335045, 0.041231794496904603)","(0.55345233925612736, 0.063163486756056292)"
8,"(0.62417862173021332, 0.079177393266028143)","(0.5709853975593101, 0.050972560919990806)","(0.7394880956066624, 0.03578008231224173)","(0.74789183584521701, 0.043895207657437492)","(0.7029487086006655, 0.050783521278699943)","(0.63673709993219085, 0.03902945170850726)","(0.57082692097768772, 0.040860804623050279)","(0.68686221931447788, 0.059103980618223272)","(0.59452984607381121, 0.026928196377589947)","(0.56806547120912321, 0.032065648061829793)","(0.55740893133650427, 0.029321935261379228)","(0.59946042651889286, 0.024485355386350903)","(0.58397625375583584, 0.025032827950080598)","(0.51065432385466347, 0.038101395846695169)","(0.47732603893115011, 0.026659166446225065)","(0.4499590483431759, 0.045907073292533643)","(0.54893566053483656, 0.036156838007689963)","(0.58878710561182557, 0.023664871577531325)","(0.62332244507803436, 0.034154597786373558)","(0.56769483596466552, 0.040583044248508171)","(0.59020690002309439, 0.038548377917426137)","(0.60042353107076141, 0.040356915332561714)","(0.55727489488598736, 0.034025163592879222)","(0.65106836510440691, 0.062910903527178069)"
9,"(0.47184593589826668, 0.056836135151743669)","(0.66856115162744656, 0.052617298306288682)","(0.69939776092853723, 0.029204481780126454)","(0.7603259682665382, 0.020668926734297641)","(0.64022361169785136, 0.036981794939484329)","(0.57272413426801494, 0.030206964354056062)","(0.46831978954930487, 0.033972224568316528)","(0.79636277835295, 0.061140439217204023)","(0.61907788604581637, 0.024456628681736075)","(0.55426433548945131, 0.021457428651331698)","(0.51165075230830015, 0.023926095781975399)","(0.51814630314019305, 0.020245656123262793)","(0.52225390735717336, 0.018197179949581897)","(0.5217235804485707, 0.024656545271608293)","(0.4820131014316093, 0.020812458467488484)","(0.43634799263262469, 0.062291677613378844)","(0.57056769384777106, 0.04770724830901283)","(0.55041560613475193, 0.022602113476838603)","(0.57600795361574997, 0.022502875793868168)","(0.49223732993350039, 0.03592507684563509)","(0.53769974746961235, 0.028336210473657766)","(0.55203700096408925, 0.03365272878505169)","(0.54955950032958201, 0.042249953054707017)","(0.53035557352999363, 0.044939157760209202)"
