DAY,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23
0,"(0.49423978340345798, 0.024301674471017082)","(0.29477661333204874, 0.019032754122353952)","(0.37701510210040362, 0.018034023498532947)","(0.39811252857600204, 0.013303501203371882)","(0.39069483550016693, 0.015106726904578267)","(0.34234970903520817, 0.026521157454102797)","(0.28700380234906336, 0.013580666268515068)","(0.42712174601416258, 0.038116438771507659)","(0.31381732025918047, 0.013551498927164085)","(0.42582779426553152, 0.016983104258138957)","(0.38511081896872212, 0.013033851220899534)","(0.36587845652748041, 0.01296551967237926)","(0.36315501069390232, 0.013408219303095563)","(0.40387186311968809, 0.016640382889964004)","(0.40745780848999252, 0.012694639685862407)","(0.38048183515276318, 0.047054494563476948)","(0.38357772858094241, 0.019368251273166274)","(0.37650757087049891, 0.01411570847285188)","(0.42690530395922976, 0.018862354720983156)","(0.50197381247098904, 0.031176102219625568)","(0.46805804940812484, 0.011685873123590807)","(0.44262262839786115, 0.03180869185411609)","(0.4693095998603467, 0.017174586789298514)","(0.39841111289223757, 0.024587243929802691)"
1,"(0.49394218291642694, 0.024336225811425489)","(0.29849589663871129, 0.020945625400043504)","(0.40168183829217863, 0.024299112836106394)","(0.41594201177345297, 0.013975300546217054)","(0.39475105496876145, 0.023977340087445589)","(0.35544555053918531, 0.023044947180753311)","(0.33170456252566899, 0.018833478777567341)","(0.40858121940016034, 0.032632064029268784)","(0.3126941266526892, 0.013446527637949648)","(0.50772382586108722, 0.016785818561460782)","(0.40313970879530453, 0.012523799272732386)","(0.36974742082765705, 0.015226196098279033)","(0.36358419315239621, 0.012729030072070728)","(0.41139633960527955, 0.017235976532104198)","(0.41093036075212819, 0.013834061162969659)","(0.39098252321886817, 0.047454119437328753)","(0.3885475930146135, 0.01975704428566492)","(0.4398838398292923, 0.01613714921072798)","(0.28830241136096241, 0.026817774289853928)","(0.42776997659645638, 0.031089081228314556)","(0.47694191753574505, 0.01906525731101117)","(0.45661644929003609, 0.047991375973016344)","(0.45488475257292971, 0.017499853497757536)","(0.42781900818497337, 0.027110414670873086)"
2,"(0.49394218291642689, 0.024336225811425517)","(0.29849589663871129, 0.020945625400043518)","(0.40168183829217857, 0.02429911283610639)","(0.41594201177345291, 0.01397530054621709)","(0.39475105496876145, 0.02397734008744554)","(0.3554455505391852, 0.023044947180753381)","(0.33170456252566899, 0.018833478777567341)","(0.40858121940016029, 0.032632064029268812)","(0.3126941266526892, 0.013446527637949682)","(0.50772382586108722, 0.016785818561460927)","(0.40313970879530459, 0.012523799272732308)","(0.36974742082765705, 0.015226196098279033)","(0.36358419315239621, 0.012729030072070761)","(0.41139633960527966, 0.01723597653210417)","(0.4109303607521283, 0.01383406116296966)","(0.39098252321886817, 0.047454119437328753)","(0.38854759301461356, 0.019757044285664924)","(0.4398838398292923, 0.016137149210727904)","(0.28830241136096241, 0.026817774289853925)","(0.42776997659645627, 0.031089081228314601)","(0.47694191753574505, 0.01906525731101117)","(0.45661644929003609, 0.047991375973016323)","(0.45488475257292982, 0.017499853497757501)","(0.42781900818497337, 0.027110414670873086)"
3,"(0.49395706790991761, 0.024378793743661073)","(0.29447889859008702, 0.019059483871842735)","(0.40161806858869925, 0.023716030365749582)","(0.40595171699078103, 0.012750247926988621)","(0.40557527398332671, 0.015015475256274299)","(0.37522239506871824, 0.026326574224512806)","(0.29444285989228336, 0.013402084309343115)","(0.40420285098427655, 0.035027620213773536)","(0.31268758534172175, 0.01343392987238347)","(0.42598976364022645, 0.016969442539099405)","(0.38573144375746216, 0.013062061830492329)","(0.36668137957556635, 0.012896282483732119)","(0.36356342530804764, 0.013395687593472481)","(0.4104545599812513, 0.017300892191272555)","(0.41141600617117985, 0.013860479286837214)","(0.38155153104634948, 0.046762734084968116)","(0.38898942138163206, 0.019372684282421195)","(0.44133525968119303, 0.016418652512574478)","(0.290797998339347, 0.026673329118626462)","(0.42616672371684772, 0.031152657284086394)","(0.45322160867399325, 0.015544155993748268)","(0.45759985673690562, 0.048130378295176142)","(0.39310486443152248, 0.023190276171261865)","(0.39419142812999203, 0.02251686048831358)"
4,"(0.494242246536857, 0.024305601235461726)","(0.29516455949911402, 0.019076915661188625)","(0.4023291497574239, 0.024304997603530793)","(0.40600568649487384, 0.01257484100730452)","(0.40273172367168136, 0.014544956955988531)","(0.37248661280630269, 0.025904082502386204)","(0.2946366117759594, 0.01339876928613332)","(0.40290644951437365, 0.034820808665321688)","(0.30624102644360812, 0.013793615902667786)","(0.42583189542745886, 0.017176970248689281)","(0.38585720003944834, 0.013058684617821314)","(0.36616083733424559, 0.012970189007831492)","(0.36360587905030706, 0.013301823242216283)","(0.4100941876955092, 0.01756854480078783)","(0.40737613108738474, 0.012702464962982309)","(0.37265877179275425, 0.056697815368029154)","(0.38821879516758045, 0.01956649483004962)","(0.4414800768871105, 0.016432134613556443)","(0.29077057727330785, 0.026697217124799583)","(0.44491490466033473, 0.032712271254322564)","(0.45085213565196253, 0.015215407196507363)","(0.44951148229301308, 0.041942229787776154)","(0.33793201874884887, 0.022013631592509936)","(0.40994601737737441, 0.028297127157249687)"
5,"(0.42756648632708127, 0.041160287440669657)","(0.31354428692761549, 0.031551241994050218)","(0.3751680676892708, 0.02053799291989282)","(0.3456316829790666, 0.025783887879608017)","(0.32355784093782602, 0.014246863317294897)","(0.33900373012421448, 0.027144527802572694)","(0.31857706553489923, 0.021128579021281606)","(0.2848683919938782, 0.019704070741350284)","(0.34420592579415393, 0.013362441893711238)","(0.39044554894847111, 0.037321048411857932)","(0.39490838747968654, 0.024281120026408913)","(0.46511541263029438, 0.05038884658544357)","(0.42326937297226269, 0.034597919004704936)","(0.47763769915464677, 0.024023253814438695)","(0.30691013001083323, 0.020327788179054448)","(0.36047804735515854, 0.049366370505050328)","(0.36721018635273933, 0.016609794412974558)","(0.37037483570202145, 0.011118809666529637)","(0.39174866871108599, 0.016926153533587826)","(0.36165198766892459, 0.019037321793535809)","(0.40160325620667586, 0.014527511795503052)","(0.39816108342325296, 0.015114061751225205)","(0.37642606514614424, 0.019552584890392837)","(0.46023002582409805, 0.023766991852303923)"
6,"(0.30927121121232176, 0.019348931946431468)","(0.47630953614306842, 0.026832472021502022)","(0.4595805488268106, 0.028739653561779037)","(0.36090150031749113, 0.01511370275759146)","(0.31486479220860214, 0.01170687608210965)","(0.32965447699910189, 0.010050987297233655)","(0.37397612137802549, 0.0097019001750743676)","(0.3527074425281807, 0.019024070447275596)","(0.38250803955131468, 0.0200320561683019)","(0.38739667681402978, 0.017693055714445932)","(0.39004905403451501, 0.02467218344311313)","(0.39299609184148682, 0.038624347184898017)","(0.33349485884804436, 0.0099974021893291746)","(0.3766449145490926, 0.019173921390166639)","(0.35497137553271763, 0.016353339448098816)","(0.38883773925838061, 0.011049766996505849)","(0.37933709461666887, 0.019021878960873199)","(0.36231286218542907, 0.0092294332483106121)","(0.37276080587774052, 0.0093416861467243775)","(0.35921285658284074, 0.010881493867210946)","(0.42590162297831236, 0.015734923414886939)","(0.40197436202578812, 0.021309300678559105)","(0.39571692482148318, 0.01824689340448089)","(0.41775876554872143, 0.017035491344464852)"
7,"(0.37053320625998964, 0.027083978522161566)","(0.42879260934569502, 0.030045660777455331)","(0.40377582599801587, 0.031021839884690074)","(0.36584945168450278, 0.022393144651049166)","(0.33761726759698268, 0.01127881187689274)","(0.3169591071452238, 0.0085379464309473137)","(0.37128451583288935, 0.0090387933247260254)","(0.36180713362834249, 0.016324266280008902)","(0.35137936594043151, 0.016091849939869531)","(0.35944366004718326, 0.029020477167876396)","(0.38688011294478092, 0.022143441759005456)","(0.47831915596527064, 0.03885219724583542)","(0.3803629725465078, 0.024149602260413253)","(0.370423008085909, 0.02301233495354537)","(0.37648649094561826, 0.014519480717299143)","(0.37519073756267846, 0.033230732672585674)","(0.37066517088732226, 0.014570935568124365)","(0.34177649950408934, 0.011255593850425464)","(0.41361741689767823, 0.019571507439794744)","(0.36213684387237688, 0.02396404041437869)","(0.40754672081323334, 0.016746914230615358)","(0.36721542403200319, 0.019408337924505661)","(0.36967383916461194, 0.017222773116061942)","(0.41154376599162767, 0.022649814502504674)"
8,"(0.4977645396170432, 0.026385036867953952)","(0.26237137590878074, 0.020371505865852801)","(0.374149479977609, 0.016869441941677915)","(0.38159027702016995, 0.0199365084211767)","(0.36776259554812757, 0.018653141309373827)","(0.34491071206191243, 0.038954702301803742)","(0.26673849703016234, 0.017350953422592227)","(0.42375875299637761, 0.03727567206105984)","(0.31477738737378702, 0.013544164738862514)","(0.42729568721437139, 0.02240927621729779)","(0.39329444915553197, 0.014063147520069342)","(0.41631636873058775, 0.019612624207482644)","(0.35857807972369143, 0.012343515276456203)","(0.40127081676427423, 0.018974650461132964)","(0.41247284306239995, 0.01478300913010379)","(0.37069738347448911, 0.056119269292509905)","(0.38137604937893138, 0.019931255406710403)","(0.38313551720884281, 0.014166544208818197)","(0.42850642249161769, 0.015233623547463502)","(0.46852865998250043, 0.027602640496805258)","(0.4662277212480796, 0.010802237298204337)","(0.43167935406197244, 0.021771186095744056)","(0.39795416813930345, 0.018310693229058015)","(0.42164694009917925, 0.032405518081453366)"
9,"(0.49398933206610696, 0.024356254721322999)","(0.29795150078321597, 0.020904993658490939)","(0.37729710332161276, 0.019015957287754987)","(0.4077838668829461, 0.014399288716210394)","(0.39794585780762992, 0.022468315732895382)","(0.33043320536136522, 0.022387146415788008)","(0.32999065526728072, 0.019594083280158159)","(0.43005197961913927, 0.035383715843767947)","(0.3138847271823611, 0.013596897849745425)","(0.48617633322865572, 0.015475787256282411)","(0.40453624004470468, 0.012530839811675363)","(0.37011682346950131, 0.014602271512856202)","(0.36316884304739228, 0.01276728083261809)","(0.4046882607888736, 0.016610749873425791)","(0.41108266941306099, 0.013839040926928328)","(0.38977566938560082, 0.0469517942087396)","(0.38258684930259074, 0.019538998102481619)","(0.37551557208500402, 0.013615594279225377)","(0.42770431231154671, 0.018994458426006885)","(0.48336835795590677, 0.029262966049493685)","(0.48777022038005863, 0.015528743064911393)","(0.43923137242008842, 0.03136670288349807)","(0.48847126869716384, 0.010164963537462565)","(0.43567424823780526, 0.028934060839800727)"
