DAY,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23
10,"(0.59026190048651805, 0.046698951295046129)","(0.76194610861412937, 0.066579121154034415)","(0.60966533523676414, 0.077325393625225114)","(0.61139515966941305, 0.047573452262315935)","(0.70351953356056562, 0.066443669044044168)","(0.64558723532372808, 0.047355054967247852)","(0.58984471366628755, 0.059877876159801328)","(0.62274398156575972, 0.041773402214682426)","(0.59985229194108747, 0.03514716259610938)","(0.52734582338974412, 0.020675796127628116)","(0.49325747315511292, 0.026633961534185898)","(0.54242033474107387, 0.025851703434651062)","(0.49681715268766613, 0.021696985307822225)","(0.52808138436561458, 0.048504208628746388)","(0.51022510043666136, 0.042358878032206025)","(0.48010183199657458, 0.047310560469117018)","(0.56888295384904208, 0.038370936000821476)","(0.5698095581295971, 0.02163576345716138)","(0.57531631243768777, 0.02108439090715751)","(0.49597848278139173, 0.035239270523473663)","(0.6996068334349157, 0.037613971916955882)","(0.51682061448633332, 0.043669045635412372)","(0.44220448909347237, 0.028545263249253241)","(0.44278393636929936, 0.033798989820051473)"
11,"(0.52567187293930318, 0.050877353119921517)","(0.65677721595184713, 0.057856689431207725)","(0.62401370211860308, 0.072088828549307191)","(0.52184167734568043, 0.057516019193270998)","(0.6197500576170939, 0.090133245050316571)","(0.56104838381685462, 0.04555836578995047)","(0.51346286218211046, 0.052477778710403829)","(0.55059083611839277, 0.044454987732842254)","(0.5395678686690234, 0.029207758791909639)","(0.54214351877597622, 0.024319467560717404)","(0.48337673396102221, 0.02139878732023302)","(0.54816859060659107, 0.029322803417385343)","(0.51960086264962468, 0.025944014967685655)","(0.56369708337410007, 0.032935813046207671)","(0.52137520398869031, 0.046948264189320695)","(0.37423274957343339, 0.041870477038291311)","(0.59834826819237674, 0.041679000287872803)","(0.53344349461505836, 0.021180402170957034)","(0.60010413433390863, 0.017999407716117303)","(0.56969863150231592, 0.032516969173671535)","(0.56103956999045645, 0.030385527335866414)","(0.46533165294762519, 0.038870507314992156)","(0.42514491322066295, 0.027127637414931384)","(0.45916644560519404, 0.031888633462125879)"
12,"(0.51946935050834475, 0.048870385615441353)","(0.75970212462261255, 0.051022116210692831)","(0.53526715971799044, 0.072087088768217317)","(0.52602180949715216, 0.057917477951491297)","(0.67532029718414932, 0.079399364492986915)","(0.53390478630111848, 0.049366972653345109)","(0.59366551220318287, 0.053418693517968248)","(0.58159028114661004, 0.03789127057110097)","(0.58669918650425168, 0.032421090729765824)","(0.52409618093925703, 0.030716337614992251)","(0.51335580510632361, 0.026523117647023219)","(0.53121623531365192, 0.030510283183817988)","(0.52115583857388437, 0.025779771293881086)","(0.54931825302755921, 0.037723787144293232)","(0.52866696898047583, 0.05054655311228879)","(0.48544078788277067, 0.035221763512009216)","(0.5643800939533723, 0.034852077204682926)","(0.53830252304037907, 0.026051548983433877)","(0.58617022241404881, 0.023639850169898741)","(0.57018967227821826, 0.047788861547807593)","(0.62746921225915708, 0.032157570224296328)","(0.44490990567258598, 0.045977513243898545)","(0.43723881249183733, 0.028918229082862193)","(0.48255596537286177, 0.026993058193564418)"
13,"(0.60299035051123406, 0.066240447051092888)","(0.8670379659911418, 0.073320705463625346)","(0.66213412281412243, 0.079364098490850923)","(0.5787804748608758, 0.054247323982759478)","(0.7893472573658642, 0.050080128884660492)","(0.72645219588812171, 0.040768080851381179)","(0.84161916508540524, 0.059411040140325)","(0.68068821540257762, 0.047168020118557273)","(0.645310114710964, 0.037938715663264573)","(0.56052714856606656, 0.02365557691762021)","(0.46059408938873814, 0.031123483287764171)","(0.55147524407853299, 0.025432427486275413)","(0.50183555812566238, 0.024439875004731632)","(0.55516879274514086, 0.048301941079215698)","(0.58072128392434275, 0.03124163306847088)","(0.59217163130684769, 0.037811670918018903)","(0.55676020732820442, 0.046595947084306345)","(0.59663652782025878, 0.033804667872615254)","(0.59821997928056103, 0.032098520939745252)","(0.49566669789800394, 0.018152864812285452)","(0.65855920544592883, 0.042569841942658677)","(0.60266443518702451, 0.048948452764665883)","(0.46594924465959942, 0.03400960336877297)","(0.48759060229943935, 0.034299257256484077)"
14,"(0.54865408955650929, 0.062149289993206895)","(0.62104851861793797, 0.076749123608762043)","(0.70210838687979615, 0.090339304864185108)","(0.67199433561366895, 0.055335345105059178)","(0.65265180910915654, 0.049797188844725351)","(0.55682226649463984, 0.049417840486806808)","(0.67323676056244874, 0.032474677018356789)","(0.72348856984819931, 0.044170937004018154)","(0.61459273721405894, 0.025150257519803293)","(0.54979302223142368, 0.025091947824474773)","(0.51030960605051612, 0.027541352300549472)","(0.49424639514957835, 0.026193430479949941)","(0.49534386267950786, 0.028445797396796483)","(0.64290655460656521, 0.047876672852183055)","(0.64936166849262356, 0.054956794508079672)","(0.54638292129442956, 0.045295832448034826)","(0.61457560125294131, 0.028741309633408093)","(0.56943814573934914, 0.016208980214817474)","(0.57676966941589691, 0.020381972713595042)","(0.54978654613508138, 0.054409470875245509)","(0.59110293418668747, 0.03676359455939391)","(0.50509234607055475, 0.031574142725070135)","(0.60896791946734252, 0.034367980892137759)","(0.56007108154587282, 0.039699694895379257)"
15,"(0.61605342332310331, 0.063741566298877547)","(0.69286789015062111, 0.063842939118714651)","(0.77251372577178534, 0.073676472902526963)","(0.73791092008848314, 0.082316588756917206)","(0.62368995754010281, 0.04863749693210697)","(0.54172322980507537, 0.041400290482650468)","(0.64685126676258431, 0.037552826754051714)","(0.76430720375612637, 0.050344283147595849)","(0.63375460810632278, 0.025399824543284759)","(0.57877040663611279, 0.024960263370230166)","(0.48793817832283409, 0.024109198661871778)","(0.49015098862801199, 0.024802261339420234)","(0.50397194108560783, 0.022401716100029109)","(0.61948029231087232, 0.035769567773305096)","(0.67134430943331935, 0.046901902948331506)","(0.62474118619767705, 0.055772284951015307)","(0.61606949563098645, 0.025076764398488084)","(0.59589624043809486, 0.019503573491145086)","(0.59256685233588124, 0.023507824645842799)","(0.53985499537555826, 0.038130670255703839)","(0.50713471309068581, 0.039386800647521945)","(0.50040393035325892, 0.036622255410913823)","(0.53586464557887148, 0.02777425754434789)","(0.5799016876630716, 0.042651154135022254)"
16,"(0.57296732609425649, 0.067314217170771143)","(0.71249913251449115, 0.084504529780483353)","(0.69083670392835517, 0.086044874693099987)","(0.65451037666891709, 0.051295478259090248)","(0.60432651259918446, 0.056702907871627829)","(0.53815826379797549, 0.046543897707589356)","(0.62517179610008833, 0.033328325672763309)","(0.71366243466963675, 0.043397465563621368)","(0.59674498164953516, 0.021988111346353246)","(0.53530219779512411, 0.02317139630309745)","(0.49339736811158647, 0.030218457135721591)","(0.46474119778202666, 0.028615973273338285)","(0.50992650322822164, 0.030038527805762293)","(0.61850125030768788, 0.039639660038985239)","(0.64246874967735579, 0.048345959453828011)","(0.54658622061333817, 0.047790975164425056)","(0.58713490477577768, 0.032826985759412022)","(0.5650813442531204, 0.018615148966824927)","(0.56248294083291073, 0.01818677147566938)","(0.54167608507945475, 0.048683996802153864)","(0.60935386622610577, 0.034161082221149539)","(0.50862454474606478, 0.030728182896269728)","(0.59654878970670699, 0.035359106214244616)","(0.57557213732097501, 0.042642561811031196)"
17,"(0.64944984845855069, 0.064793143854633126)","(0.69525341986211697, 0.062732299140079648)","(0.79031157585738243, 0.072022665962467466)","(0.72315289391716586, 0.061040144253275565)","(0.63359975789806611, 0.05081436080296993)","(0.5468805529833668, 0.040982221580853434)","(0.64748502605733971, 0.037114568856036742)","(0.78466968563319561, 0.052733355837833402)","(0.60971241386490926, 0.022947665786491826)","(0.57936705905938934, 0.022890080316858651)","(0.48679253540792383, 0.023359390527973353)","(0.49366119288323407, 0.024169934329737058)","(0.51391102907385366, 0.024714169255212519)","(0.60899006651520438, 0.040040263720398754)","(0.6172151542770028, 0.040128556138150154)","(0.5930432343972295, 0.036209125499340827)","(0.64514722210986719, 0.024297905261014961)","(0.59075980168229825, 0.017041425730746743)","(0.58585595071933227, 0.021109620110956174)","(0.54239759591357761, 0.041957258718854404)","(0.51898382514026176, 0.03916468447486518)","(0.50535931113879218, 0.035980612876103629)","(0.54378548901545953, 0.029995758148461855)","(0.58363942878570974, 0.043423831598592491)"
18,"(0.58741371673504494, 0.056013077457911252)","(0.66946035986426644, 0.073600468230137925)","(0.81538859950983977, 0.081011847179188967)","(0.70304306281729012, 0.060793350049263513)","(0.64645683508034824, 0.050403199422893806)","(0.56385307040941779, 0.047972839409882)","(0.61192466279135926, 0.037423229582919305)","(0.71654016164423817, 0.044472123578170222)","(0.624835161480357, 0.022486611708263823)","(0.54446485401516431, 0.023671496393918356)","(0.49910545380353399, 0.023989253827535251)","(0.50394440397655849, 0.026098269011527658)","(0.52125562235381506, 0.028103664016191136)","(0.61904945499457553, 0.03496984065460098)","(0.64243410709374749, 0.052065745909126826)","(0.57324371906857985, 0.050987184811883718)","(0.6396290376602034, 0.027879711881413687)","(0.57522607416343763, 0.016595424236041392)","(0.55600960568497015, 0.020116509979254762)","(0.53885069335416214, 0.046844239193373265)","(0.56657395543439459, 0.041651624172338232)","(0.48308073494906772, 0.029493858927201279)","(0.58426432198495593, 0.033182986716741442)","(0.55119386336256981, 0.036824307749957007)"
19,"(0.66506674883597539, 0.061174082437431901)","(0.77088580265176665, 0.059294149177949562)","(0.72246112350418212, 0.063270956359828073)","(0.62688642074992595, 0.065519971681139988)","(0.60221900484517843, 0.055197429367484299)","(0.57611755425457967, 0.039357597407423776)","(0.58066698226812552, 0.051306435438733491)","(0.77818721241716093, 0.063864452177930645)","(0.6034308473573462, 0.023862613168404052)","(0.54194926266294718, 0.0188393279284007)","(0.51884358988605894, 0.017688045805503736)","(0.50225458707218262, 0.020690817477090759)","(0.51056095132842605, 0.019920709984882122)","(0.60277382169688565, 0.03310748132190517)","(0.53574936041646848, 0.037626579823665289)","(0.56413479557256363, 0.057055066226019559)","(0.53060974652542547, 0.0319829104964751)","(0.62576506446577806, 0.023386122641933571)","(0.56315497625394406, 0.02282862704316414)","(0.52072662898650157, 0.035444807035921573)","(0.59088918117979239, 0.043646025141969531)","(0.49011054682633975, 0.025961733763006752)","(0.48317607776173882, 0.030871145572983451)","(0.56818453065195174, 0.046968675713998542)"
