DAY,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23
0,"(0.81973857416715867, 0.030032287993340918)","(0.88144388799472295, 0.033721421575167589)","(0.89405512218809446, 0.049540977825799602)","(0.98915566823141321, 0.065442898270255276)","(0.83789412231944338, 0.058257849682822174)","(0.95655631466173197, 0.035884003952350134)","(0.8095163717553493, 0.035361861728224767)","(0.75774930972246823, 0.083733699431397607)","(0.85837599524251451, 0.08926346775292035)","(0.63950495142545172, 0.057128150624720063)","(0.81539344242895317, 0.11809277548705499)","(0.62434206573143547, 0.023246888247585591)","(0.42063409790120188, 0.22309952935865446)","(0.76965686094639241, 0.06044413777377082)","(0.86821442597588139, 0.073241494147093536)","(0.81248947097845947, 0.049666258830044482)","(0.86351544188818774, 0.1276780874594757)","(0.71137441078688324, 0.057403054443640515)","(0.66771657772070458, 0.038794901608433359)","(0.66867561279790699, 0.047729644557726825)","(0.52813317361493262, 0.10602951541805665)","(0.58552094570868995, 0.075865764261183549)","(0.68810568966191044, 0.066920646356046498)","(0.94982860626403354, 0.072227153340541639)"
1,"(0.9142706899868448, 0.059111272819520284)","(1.0282141361870583, 0.061157271841101479)","(0.90687813579138632, 0.070235414553392148)","(0.86573840074345976, 0.21645480188251676)","(0.44771241206531981, 0.041585359590849975)","(0.58455415373794362, 0.027534516608845379)","(0.91024982499811069, 0.27944939826424681)","(0.46810085233703591, 0.029343700423657373)","(0.63953679832077259, 0.057596041826827177)","(0.96687163741194571, 0.037521516242673116)","(0.80977729712649327, 0.056078788772447465)","(0.25734632372080424, 0.021542244896454319)","(0.94512194239331182, 0.50066521592052138)","(0.87925624129640712, 0.1142835244379081)","(0.73313349519449478, 0.071933240447088709)","(0.54909564174627323, 0.17381397170921614)","(0.59437145978641381, 0.035737038802276987)","(0.7966991688088626, 0.057395840327929305)","(0.73894632536805227, 0.059324251441622872)","(0.89783482705735618, 0.04529623292485107)","(0.80260429847597348, 0.060243912091485267)","(0.78994066949298125, 0.21545280345097748)","(0.47442169852672172, 0.030062316766211669)","(0.76764559492293005, 0.059329988150015202)"
2,"(0.86843197602544764, 0.076271021484987447)","(1.0916294730285312, 0.071977825412547075)","(0.79364020401875457, 0.10313251357300275)","(0.75612051010663672, 0.1651422923167255)","(0.48012734179853028, 0.048908123217079574)","(0.8374705368034332, 0.059398889034321875)","(1.1236845472395427, 0.23441701292115377)","(0.45507446119490907, 0.039618965714492679)","(0.51566566830363114, 0.071542538290419677)","(0.86214808272923971, 0.069296350203748178)","(0.77445478207725638, 0.043563727593698996)","(0.50442202760818833, 0.054635844919159487)","(0.90146554060501327, 0.46596443916691843)","(0.79089655522742031, 0.11737727515136137)","(0.56483926968389886, 0.084812835989284838)","(0.80299111566192294, 0.055808495859356134)","(0.51319854487647409, 0.088371722258985833)","(0.64805397911129281, 0.074705271607515084)","(0.72931300410534317, 0.058006174627634077)","(0.69568919031837373, 0.0807088695715171)","(0.69824682899620161, 0.091242742798309281)","(0.63504086970475082, 0.059096803757095112)","(0.6654582558710711, 0.075832061945615106)","(0.80309604806051804, 0.053764877016388962)"
3,"(0.82198415882576881, 0.041355060305016178)","(0.91478720429098503, 0.078107216814830294)","(0.86012298699631351, 0.071953621784648772)","(0.96593585820999106, 0.061006901929622402)","(0.8012265079319717, 0.054244552692676834)","(0.95027241071934254, 0.034135608545651806)","(0.81906552467639482, 0.038559578135405156)","(0.70292235215231713, 0.084645344689147473)","(0.84518600385639941, 0.1015274724826617)","(0.59300394329318262, 0.060720924400026743)","(0.82590893438990021, 0.11239113119920381)","(0.54771753666214429, 0.057539773537013471)","(0.71118171081362469, 0.09455671825407494)","(0.70574772672237285, 0.072804002519445035)","(0.914073225291128, 0.065251945956952717)","(0.80050023189318875, 0.044783483045195777)","(0.86817846885382788, 0.12798690912720076)","(0.7104264197772282, 0.071414872613126568)","(0.64933574376053416, 0.040861945528222296)","(0.67503406033169955, 0.045874207627410901)","(0.51857976844954046, 0.10819621837703221)","(0.56467403900204205, 0.071094411591542839)","(0.64539446856773552, 0.055001519030052598)","(0.89015308390304604, 0.069944283051758302)"
4,"(0.83759724962855187, 0.080740802922822916)","(0.9964188407218787, 0.098002416750248345)","(0.92700228262051054, 0.075070743089584252)","(0.92781655669326635, 0.052609905305219105)","(0.83650920461109601, 0.043623609116772669)","(0.90232169094757708, 0.040655736027146006)","(0.85373592288425149, 0.037364748682237811)","(0.88583455039522907, 0.077756395804811737)","(0.82808198442792547, 0.050180037458493962)","(0.82239361707752778, 0.055853227500535292)","(0.82965289430455991, 0.074757764647198313)","(0.71374572730667485, 0.055825876201941543)","(0.80742035553560421, 0.069036917213614213)","(0.8273211053799121, 0.056048617515255833)","(0.83384840288615958, 0.053879716422186259)","(0.82174954935925715, 0.045653272666887158)","(0.81398967594286775, 0.13158090610525075)","(0.90357404980940159, 0.086342038117265152)","(0.79736687078951973, 0.038283281018564118)","(0.70671282876299302, 0.033928848145705764)","(0.64182419915932121, 0.076771656764717575)","(0.73302905007873553, 0.092335794522315287)","(0.70619000171658974, 0.054590164866860226)","(0.84012296447329837, 0.059858257831738454)"
5,"(0.88784597527974474, 0.047485991225978685)","(1.0867226183985024, 0.058512109560457062)","(0.87770133008911966, 0.071505259046696135)","(0.8659580085168801, 0.20661084255789197)","(0.46957736746209466, 0.043879112865829031)","(0.90847637912314627, 0.054119065523808046)","(1.0989380532502473, 0.22138418339899216)","(0.46748651825579418, 0.029281854235364353)","(0.70179894832345469, 0.079048638795478771)","(0.78838063405246772, 0.073069690485077207)","(0.82132860033020372, 0.055107291765214873)","(0.25548011741468685, 0.021476070245540164)","(1.1475368607282699, 0.54418318505733132)","(0.96688450606818721, 0.11802951471100699)","(0.59342806242870916, 0.088365055642039864)","(0.33992607187169671, 0.21264164541692307)","(0.51861743334023191, 0.045686039658943238)","(0.82362021036490163, 0.058450950646185794)","(0.82976508366669965, 0.05371167126990254)","(0.69633339549982975, 0.047676888832780387)","(0.66706024149459875, 0.063440595322828919)","(0.71321361859487231, 0.051938810089946046)","(0.63138194325207175, 0.092503685631584537)","(0.79032762246985144, 0.062375533652318113)"
6,"(0.86470651945511723, 0.045365567412645726)","(1.1004017355599416, 0.058099937461534169)","(0.90653952574800867, 0.094951143071793767)","(1.0209632073070867, 0.057319275749213611)","(0.94665036227156418, 0.059221962683309752)","(0.92478327214419265, 0.052349662523429076)","(0.89170080645062921, 0.085876038069328878)","(1.0093593281870785, 0.11248681660019844)","(0.59927056676129109, 0.074431112265266414)","(0.84796668245863949, 0.077341162829419177)","(0.83054550663538385, 0.05389366835108917)","(0.78970606053777159, 0.059112039436451748)","(0.75808450977632569, 0.054486092336723684)","(1.0477350989101823, 0.13073230278904829)","(0.56951556060549768, 0.091978807150697769)","(0.36466044833506595, 0.2236169163495379)","(0.50427457607307913, 0.049854994959579263)","(0.83358846226466066, 0.05387118366686882)","(0.81142521106760457, 0.049824737414412477)","(0.66970890946964956, 0.069527578239217472)","(0.67903522246672843, 0.061531274749863106)","(0.69363771015750875, 0.045482979313218957)","(0.63595191979396182, 0.088128441784970812)","(0.80289903501806459, 0.062393041578220676)"
7,"(0.93256252193322531, 0.076590192526276871)","(0.92013829220385823, 0.080303463536446518)","(0.89501054328394214, 0.071564543461525229)","(0.96309510413143518, 0.058158516636688321)","(0.79057374803957026, 0.048754107958856541)","(0.88005980971568654, 0.045263082904050518)","(0.89498605170897805, 0.037687385131203205)","(0.72120026442981477, 0.08241626131385979)","(0.6945953032357981, 0.052706231386341902)","(0.72140064411982852, 0.068615166033380734)","(0.85447395290606221, 0.081233073463034128)","(0.65658736921307748, 0.070057756604702703)","(0.63631273485132889, 0.091545878228364158)","(0.75669044448732392, 0.066238623008195649)","(0.8210067215125576, 0.049466288755134327)","(0.82912047885478168, 0.05036084261535359)","(0.72815719724588457, 0.14515777532165863)","(0.65511002710268906, 0.071311498084250344)","(0.66987389344815251, 0.03666719164796399)","(0.69466763607685111, 0.043871070444325692)","(0.60932974964978415, 0.098439121826905202)","(0.68811335890501502, 0.10340898025037178)","(0.57256266120919763, 0.052422123204191103)","(0.82910128424847251, 0.075320048397648096)"
8,"(1.2047592185490015, 0.17847534003540871)","(0.4458469500707522, 0.061199682952816248)","(0.90828568009912769, 0.038858732178714057)","(0.90375611870596906, 0.029059118825913801)","(1.0323287416850595, 0.060261806837247904)","(0.82549857544378191, 0.090771560636146512)","(0.74833089140249864, 0.043338531517377571)","(0.94600478686643086, 0.055288682784269814)","(0.66865376386730357, 0.05347178947997764)","(0.5906832179079452, 0.047474105033587261)","(0.63671175045143436, 0.06937858867383831)","(0.7719603975647672, 0.1008456193840524)","(0.79325665262934042, 0.049422112794150326)","(0.58916267478603801, 0.063677786471744227)","(0.86000554757518133, 0.061415390682831007)","(0.86388933628844511, 0.072706555836130518)","(0.88589304184532025, 0.063886593404643977)","(0.76964959270885713, 0.038085794044912427)","(0.75450386352318621, 0.031417314003388985)","(0.6410433802331722, 0.064872743932763946)","(0.72696544951375186, 0.064489566574436469)","(0.70521727525024469, 0.083591717269589499)","(0.5380198186284697, 0.072461414216322587)","(0.50410391646260422, 0.071240652130670878)"
9,"(1.3313162349822318, 0.19972582913087278)","(0.41896653408234358, 0.059174049840195482)","(0.89283775796531573, 0.033034117173989186)","(0.92432138928457042, 0.027659247207984385)","(0.9856535284909721, 0.060368010692471594)","(0.85378996930098416, 0.38942142711853212)","(0.91816756636788111, 0.27561313752967209)","(0.89526517056921706, 0.060748728145179745)","(0.7198546560409973, 0.054087955809281801)","(0.58325257672924646, 0.048567411029077127)","(0.72507913945743652, 0.077543247115370986)","(0.8140342617702232, 0.082945256942841328)","(0.79888013882418885, 0.049878108798102443)","(0.51952127495008738, 0.06781088831339814)","(0.80541157159695165, 0.059199779414213199)","(0.82962035073714735, 0.056707562398554179)","(0.97222698344574976, 0.061206619741991895)","(0.73018475230180613, 0.037519303224243107)","(0.75674680221998059, 0.033318615966941661)","(0.61169954987831154, 0.065174036905694233)","(0.77518771461293001, 0.062845468820183506)","(0.73888499027240551, 0.070605552119908876)","(0.58664981599661681, 0.065697612934403737)","(0.59587205450053116, 0.086889206127140448)"
