DAY,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23
0,"(0.73462640143545577, 0.085421622189673488)","(1.042836261856632, 0.044151982036067759)","(1.0010317806834113, 0.046283317743471053)","(2.7426120383301771, 0.26649066640926006)","(0.47919340696529655, 0.05821861359789797)","(1.2532353401205782, 0.027661036475256646)","(0.96226155696855153, 0.089486925830275399)","(1.0053032753004265, 0.11407883139933873)","(1.073048958359988, 0.057941267982085772)","(1.173975758789944, 0.038616953666375825)","(1.0223960340734526, 0.080524576460324404)","(1.1758155595226925, 0.077126925348963496)","(1.0472189941566548, 0.067796194395176937)","(1.1338666545132117, 0.14986811105348002)","(0.93143835616438275, 0.080711284087233118)","(0.98619928847467131, 0.076381075015135691)","(0.84264236940790394, 0.15146833480025279)","(1.0884560983570868, 0.12641137188404686)","(0.926183212235558, 0.064224191156811869)","(1.0254778151468658, 0.055592428992175501)","(1.0586558545556948, 0.06938999781100734)","(1.0695187952686154, 0.059185919196400108)","(1.0293296058290744, 0.069428407018728489)","(0.82112223012582142, 0.047880096030308419)"
1,"(0.69556634192755895, 0.084303930510255906)","(1.0382321341838547, 0.050117881612913071)","(1.0171215852339412, 0.040779877721035751)","(1.0579292102279851, 0.059979366456984567)","(1.4465738049759416, 0.069406961364084391)","(1.2704421499707084, 0.035706210647016581)","(0.93747490905754582, 0.097641548440942888)","(1.1132877134363246, 0.11502651000199002)","(1.136500446880772, 0.060501557891020227)","(1.2156206246961596, 0.064023404452031946)","(0.75368356174555962, 0.23817733380808359)","(1.2242106259550234, 0.076512984525042654)","(1.7269491639245191, 0.10605162726249115)","(0.59595436429794013, 0.050076855596507312)","(0.99353264720769296, 0.068679947624269211)","(0.93901493378416534, 0.078171614624687302)","(0.8818083832335335, 0.21721467253486473)","(0.36361458846722577, 0.15320932602141241)","(0.81305065167843238, 0.099529215251727837)","(1.0522626812118414, 0.050316252954583737)","(1.8397699014909481, 0.13123178689313872)","(0.81761231288534153, 0.027942820739658689)","(1.3119980295932774, 0.16095306789132005)","(0.74776501442762111, 0.043307783375114019)"
2,"(1.1123229952159988, 0.088990599611038182)","(1.0252018508621428, 0.36576228249259013)","(0.52601024478579661, 0.069348512703628976)","(1.1503384190255144, 0.061387374571708078)","(1.041486416633163, 0.14164019388288182)","(1.1821622871698616, 0.10349811807552506)","(1.2224898762224936, 0.047786796441429073)","(1.0739902995282009, 0.062237461576118702)","(1.1645526462874585, 0.15589385448428589)","(1.0747969924812026, 0.13219100489712657)","(0.95419558338540233, 0.1145841382560099)","(0.92218082405318902, 0.14500181030263432)","(1.0614379772990643, 0.13467914751790211)","(1.2159754609192415, 0.049115521191305231)","(0.94937311246000622, 0.070981328100893054)","(0.51212919688423253, 0.23922230771544556)","(1.5322376636455206, 0.16508998450428505)","(0.24614817001180514, 0.20704047942801318)","(1.0432161252865693, 0.046654836524613379)","(1.2051923968474734, 0.025894720772160484)","(1.0564171878864981, 0.051691908011105174)","(1.2658265051656568, 0.048131869830375908)","(1.2160782649784472, 0.032704264810831815)","(1.020601831787582, 0.086338375445942805)"
3,"(0.84060786413708766, 0.1756794399530146)","(1.1069339876310849, 0.048777876553041603)","(1.1343141657201701, 0.042529244281972495)","(1.0880761952191225, 0.049272157530074037)","(1.3074835810076124, 0.076128654260067402)","(0.95168713868425381, 0.067432103598077234)","(1.1249799477313192, 0.13892096270141838)","(1.0908754013554858, 0.14573180438112379)","(0.46827885300121808, 0.27359414928039605)","(1.2175663710805416, 0.18243009823917963)","(0.84000138186289885, 0.18265944801275932)","(1.2000466227750379, 0.12426152552231404)","(1.3010429613262904, 0.20929346235584353)","(0.78978565097476383, 0.1387629710132193)","(0.9784285909910756, 0.15876972574012527)","(0.25141400189546836, 0.17277348200578269)","(1.1557790055863428, 0.065938166163472312)","(0.45906420779366153, 0.26894261877299047)","(0.45885268904990301, 0.25134310071394739)","(0.95081225966975857, 0.1683589504561547)","(0.7427868002592084, 0.13933603930816721)","(1.0002330063039404, 0.21348192486215817)","(1.1880782784102597, 0.10938772698260506)","(1.0875477786450578, 0.099264205358727986)"
4,"(1.0484909320037259, 0.079413705654010389)","(0.82952337929941411, 0.087578050006079211)","(1.0254387926536261, 0.03578915524414391)","(1.9561924302788858, 0.25124387160911665)","(0.45944055247454557, 0.048714530124937525)","(1.260296357799181, 0.16053823643740722)","(1.1649475928668072, 0.27135622527112735)","(1.1161571963064092, 0.18873285453828423)","(1.0980848747090015, 0.042625865425547804)","(1.1587830213841142, 0.12331346705020552)","(0.83150300663842358, 0.13179352109785708)","(0.81553367346079475, 0.051606881038633826)","(1.0671882318204258, 0.1351213143684255)","(0.90295292227742763, 0.11297997647114981)","(1.4728853395032935, 0.21089480866652216)","(0.43243348289769407, 0.085000221452932664)","(0.59195160849211048, 0.14948531196526652)","(0.46929325197415761, 0.27418009706062124)","(1.3081942823180579, 0.44154320729535973)","(0.21237550107008885, 0.052831689007742148)","(1.5434374374509741, 0.099664324350226083)","(1.6813665223665226, 0.13759023665150327)","(1.0255867940046406, 0.086408362243910963)","(0.731130349452493, 0.054385374010384749)"
5,"(0.78521282418871441, 0.044556242004823138)","(1.0232176785244509, 0.043552921429192676)","(0.98222379005973914, 0.041154186639514936)","(2.8940557744771129, 0.26642731424163435)","(0.48845200263934285, 0.058046381705402987)","(1.2480964379186448, 0.029455031476290604)","(0.94462901191480209, 0.087748384338067351)","(1.1925123725020581, 0.115563902933535)","(1.0758978206558458, 0.063563539386466042)","(1.1691477359591405, 0.056804350329243844)","(1.0197530465449205, 0.23757228335172351)","(0.59667536410256417, 0.044485665196126595)","(0.86852795161054031, 0.13622574056242107)","(0.71061213870833928, 0.10034874151363594)","(0.84282145293118937, 0.039285791230953999)","(1.5291513825745777, 0.11942388262802907)","(0.39093924739772173, 0.10263179496999632)","(0.60128918802257303, 0.15188829628750439)","(1.2381557249146287, 0.07362009817867203)","(1.0287549632852864, 0.034518145171165839)","(1.6513897476624966, 0.12265926236078123)","(0.86667181696950613, 0.050901964446310247)","(1.0838232698208257, 0.12467362546852157)","(0.72962591663450405, 0.041370641723568385)"
6,"(0.78211091491163942, 0.044920248902262802)","(1.0325441001356921, 0.058566739606917564)","(0.96696710192328572, 0.043787418246133795)","(1.0703398300849574, 0.078438994668663276)","(1.3870505742049455, 0.076089969626535178)","(1.2425192674796901, 0.027150467896457614)","(1.076282839693578, 0.05366806342918045)","(0.94003567069332539, 0.05026666271022992)","(1.0699808965329627, 0.076332389639934869)","(1.0910240671664759, 0.049076407816816985)","(1.251901173700283, 0.083094343931630857)","(0.97272345782626879, 0.084841520348383465)","(0.96535834504395712, 0.087476817063027026)","(0.9944818829963844, 0.10841075001181565)","(1.0378982057854262, 0.064774683023576821)","(1.1836770738377402, 0.047026286262680128)","(1.0787716003399392, 0.16204605090101004)","(1.0760245901639363, 0.11752135138456547)","(1.7814713439839114, 0.19534779194121674)","(1.1153440270156183, 0.20596349416226278)","(1.1421391143994422, 0.059699370057998011)","(0.95641521072332902, 0.029062717050446534)","(1.1289376176431365, 0.044797964507217715)","(0.92876564298957587, 0.032916024837661838)"
7,"(1.01308945833095, 0.1543870045251558)","(1.0296033828585025, 0.37423674868223195)","(0.5203689529215616, 0.067502323327948852)","(1.0696994396176569, 0.046974301685295615)","(1.1701508820847182, 0.072317442132421514)","(0.98015280011697659, 0.079720698077453786)","(1.2465717644527765, 0.051478357538515596)","(1.0894999882307366, 0.069589895290286891)","(1.0107467301644468, 0.20012205541193323)","(0.9263335748792263, 0.08209831895882562)","(1.0704913654814807, 0.092644308859355443)","(1.2110835938255293, 0.12311241493521893)","(1.2344864415784318, 0.13071573024083866)","(1.0136429374667839, 0.04798824119073429)","(0.9499249262510816, 0.067444884397162438)","(0.37088855556550532, 0.13643502927003487)","(1.1852941176470593, 0.15724053663153098)","(0.26595354732623039, 0.19873352554199075)","(0.97668189887344681, 0.061220834954894332)","(1.1663876623376628, 0.042618656783110095)","(0.89415050583973932, 0.045762741982126522)","(1.2165650954346143, 0.091350196609233034)","(1.1867774170025325, 0.05518151997559656)","(1.0545228395145128, 0.096279127144372062)"
8,"(0.76599188866260903, 0.09322730959896984)","(1.0656694744466702, 0.047796697967554889)","(1.0189079878665313, 0.049676020193829655)","(1.0815699109346475, 0.071145879425995262)","(1.4607243804354282, 0.06690220861773008)","(1.288202230286883, 0.041011617291435619)","(1.0022531029713726, 0.041911440315551669)","(0.89171199264492718, 0.10633554452685343)","(1.0593295292439364, 0.076588432334902812)","(1.2711116358900061, 0.23594037557939768)","(0.89235035254895534, 0.096569585702839328)","(1.6527719327199455, 0.26317074115545341)","(1.8303885291396853, 0.63516407692302579)","(0.48096162762995132, 0.17163652035039234)","(1.0198784411869855, 0.32211409362018251)","(1.037620821651241, 0.32871362238996549)","(0.76470748794468257, 0.33007132742396134)","(0.90697545927528922, 0.7055379266014703)","(0.74835344935346482, 0.076892133598269879)","(1.0970120294916572, 0.081759066085860338)","(1.0034710396157163, 0.097742909097837435)","(0.96197842808645939, 0.027131251577208953)","(1.1759986075833888, 0.14063941286492865)","(0.83319500952347847, 0.044427586066618341)"
9,"(1.2832830240200828, 0.053243015269804142)","(1.1933670034315518, 0.03927554861165089)","(1.1446719708490367, 0.042579590174282311)","(1.1259418524092784, 0.042105316677016481)","(1.0932723658232573, 0.046409816479340775)","(1.1998659281069055, 0.030682654248563687)","(1.0587760644921018, 0.049077431867042234)","(0.99238366052386906, 0.18453002992607656)","(0.70361874093096621, 0.077881975271581236)","(1.0570846292588012, 0.056725052217110924)","(1.1932509478469326, 0.23163820716343245)","(1.0764139387497562, 0.1828988366003246)","(1.4180765500519577, 0.1177559269626985)","(1.4444141689373293, 0.39143951083542916)","(1.171791000810076, 0.33903037228646776)","(0.94351259246945096, 0.16094605638532469)","(1.1619487921511886, 0.065996725075577162)","(1.0125412541254131, 0.062984335432250876)","(1.1234313970462528, 0.035639584894653367)","(1.2334558609020356, 0.045071773045984288)","(1.1926072607260678, 0.14238527352357158)","(1.1665362035225084, 0.16305216986553531)","(1.2394966722129783, 0.075490207387387945)","(0.9107887874837024, 0.067676512136909603)"
