DAY,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23
10,"(1.0477230084434319, 0.029474236441866451)","(1.0654692227267617, 0.021966082340047228)","(1.0685856954050743, 0.014250950450931358)","(1.0567739196460342, 0.027312556679473216)","(1.0835771111587267, 0.028023201019543406)","(1.0350016064848342, 0.02152062822416027)","(0.97096699629497796, 0.048457278379216838)","(0.99518451575260547, 0.03303401431916695)","(1.0660597365198186, 0.05097910915782787)","(0.99140258656541813, 0.038537537571631315)","(0.96771104872911873, 0.049612340473504365)","(0.98149136121375802, 0.075897527699992237)","(0.94664638449243632, 0.071894492928177303)","(0.81880749666362784, 0.13309270551801625)","(1.0389238590876486, 0.055806622776288332)","(1.109172651896674, 0.050947667269164026)","(0.94247730016904041, 0.063028691103202181)","(1.0492481336178598, 0.02891811628219185)","(0.88635095740004177, 0.039995899876696238)","(0.90267499558218711, 0.040934288889620703)","(1.0247959633521315, 0.042058544360599283)","(0.96357805821420561, 0.041669897029160609)","(1.0871371329892026, 0.021599852807102724)","(1.0754595666797666, 0.026672002873526526)"
11,"(1.0516570950817972, 0.030540089010693675)","(1.0101489337226137, 0.024147883183034485)","(1.070914950139136, 0.024082485755945311)","(1.043237190155234, 0.027671231870847319)","(1.0485449090984802, 0.052678014690640575)","(1.0455954202976174, 0.019702273531325375)","(0.93774961119146871, 0.048273039922200466)","(0.98956107162866225, 0.030555381548131286)","(1.059027919020298, 0.058876290660170118)","(1.0057818541752372, 0.033619732773046612)","(0.94109524994060878, 0.040074454649156259)","(0.93894112061688595, 0.058897896317752767)","(0.96242439734051122, 0.064255253589978259)","(0.85802868077650174, 0.034233329102857875)","(0.9166792356681881, 0.040972670128976797)","(0.99954647839251387, 0.054703368169042095)","(0.9560020459180375, 0.061190322503117935)","(1.0180187836702257, 0.030571475371888698)","(0.86458936267387576, 0.035419423399002024)","(0.86792936206904092, 0.042805083818932936)","(0.8885671581115715, 0.056428899090779999)","(0.95371934407459269, 0.057021067883980918)","(1.002137624068737, 0.0310960339655658)","(1.0703471817981391, 0.022451300038894957)"
12,"(1.0995772745541157, 0.029680274972375395)","(1.1102588781741296, 0.02318882984408991)","(1.0629978339804373, 0.01699100076472692)","(1.0440642311990316, 0.028154123527526376)","(1.0648635770030814, 0.046167890275576558)","(1.0569861531478733, 0.021020318573313556)","(0.98628863954349044, 0.046851826014948458)","(0.96955456530858219, 0.036389801792733184)","(0.98032369074614178, 0.054849528643787587)","(0.96389311015666279, 0.037799843734246594)","(0.93848820311961012, 0.051640049725329061)","(0.99780726432022826, 0.059998959901117789)","(0.72688862032131007, 0.055456303182002203)","(0.78439167815949196, 0.041364200089043388)","(0.9540199846701849, 0.037686070947161948)","(0.96594203109066767, 0.042201691071411924)","(1.0024259350346965, 0.041236257810560853)","(0.96926740454282667, 0.02701006184735066)","(0.86674062920391115, 0.030065718027782982)","(0.89677258241374558, 0.055436139296155658)","(0.94237731739216191, 0.045172666985493361)","(1.0321627121764041, 0.041872792754285348)","(1.0673776943815136, 0.027508270220744684)","(1.0614994278257692, 0.021779637606620265)"
13,"(0.95077964019981831, 0.047311255236427485)","(1.1336508585003304, 0.038740616751557058)","(1.0540462233939265, 0.03212857647657618)","(1.0187390781242429, 0.034577549945258031)","(1.0981318057550047, 0.045635819289771194)","(1.0058971760606501, 0.038266998072126149)","(1.1117813714163971, 0.051762351518527525)","(0.91935852895327619, 0.04030782830274706)","(1.060685260411004, 0.047501445025861684)","(1.0152093309843861, 0.056237795938674909)","(1.0190490480961774, 0.046787450147428633)","(0.97454385994567028, 0.04304611561689229)","(0.91365583662712024, 0.049524635239172221)","(0.95991312056314815, 0.052455730876897332)","(0.95255951883902734, 0.065951593102687153)","(0.96158603319004265, 0.077628378711221427)","(1.0071994841095413, 0.05169294584442246)","(0.97255958791888319, 0.036789311292566067)","(0.86953243239203859, 0.027913816548442671)","(1.027991389933371, 0.040737391124273326)","(1.0642454407239932, 0.032556920728387166)","(1.0541296450351025, 0.044356577302610979)","(1.0450985735701714, 0.036970776546786231)","(1.1246159177288424, 0.049718507482441575)"
14,"(1.0674402694014367, 0.027706280451154763)","(1.165599720723419, 0.041076264330428817)","(1.0538294182945689, 0.030766001113544151)","(1.0009376323178616, 0.026158711120853131)","(1.0671858407654657, 0.02807011521176107)","(1.0059100962384346, 0.034342556379071826)","(1.0857023420890026, 0.044199485365429461)","(0.9867584835335077, 0.044943788005680371)","(1.0476758570289821, 0.034099566028611868)","(1.009534178224347, 0.037131101022141545)","(0.91008392903657875, 0.045310431655362075)","(0.95677569613728264, 0.046135382984383619)","(0.84530698609164745, 0.059930285508724902)","(0.95231581552045197, 0.077369751961846547)","(1.0100221771714035, 0.060547986769789175)","(0.93952937483996701, 0.090178519112354513)","(0.89611685508895655, 0.06852831361744606)","(0.88889394693630586, 0.063008372224846038)","(1.0356847318820908, 0.053365098615297958)","(1.0183972327399107, 0.061011884231626137)","(1.0195641591069888, 0.037874026966990139)","(1.035449437761818, 0.044160035621684378)","(1.0486001726627976, 0.024010500413491159)","(1.1089057752006075, 0.026952889430220513)"
15,"(1.074134423090658, 0.023658188577552919)","(1.0599153710670717, 0.022757399979896984)","(1.0589614838498, 0.021660249730502248)","(1.0816393380988971, 0.037830346739519974)","(1.0642969986427451, 0.041752515375305742)","(1.0699119631935141, 0.0182670707936337)","(0.98932986660480893, 0.042643538602368074)","(1.0573103185511754, 0.040369984863416114)","(0.97609845381999305, 0.045409104616422211)","(0.96404062304770977, 0.035191985336390355)","(0.88125716868478288, 0.040471045161792465)","(0.8464725959498518, 0.033084759844424078)","(0.80139905546617352, 0.033441013118875922)","(0.85637327790889339, 0.035622052297898964)","(0.81040357485598213, 0.041763490089255187)","(1.0426240954023311, 0.070396762153267067)","(0.94786282220380569, 0.065437927835311854)","(1.0113173443516692, 0.031369396370522391)","(0.86071357469170162, 0.034609875820622742)","(0.73583719484176946, 0.037269243825480365)","(0.86133165401312939, 0.044860114001685672)","(0.85477147305823065, 0.052788289105275651)","(1.0805336580999394, 0.046995227021812788)","(1.0736018613215923, 0.018968303336096521)"
16,"(1.0774467615919132, 0.036586294348625488)","(1.0157669768765796, 0.022214601188898574)","(1.0720852277448005, 0.025269076742686733)","(1.0518729471136825, 0.029527331338168511)","(1.0473678915835845, 0.048767702893105898)","(1.0483358669233496, 0.018790706971711063)","(0.93764544729199195, 0.045220177630982204)","(0.94744182156544532, 0.032382912594827999)","(1.0528144069913543, 0.031328672636157663)","(1.0084970633346915, 0.035828773194654676)","(0.97035672676333751, 0.037737047891140088)","(0.95365185057100466, 0.059546247966420253)","(0.96020584571701373, 0.064571625661964061)","(0.86765428041790227, 0.035125564544374564)","(0.97012830534341998, 0.045009668149600925)","(1.0914989416607532, 0.06291147386858735)","(0.98759011291881027, 0.056866569503231677)","(1.0196316137691326, 0.029668316591408797)","(0.85109235650360171, 0.039410706455062755)","(0.84168338359835038, 0.041640346165664539)","(1.002933050244271, 0.03160110589268296)","(0.96072142258407434, 0.045272514745213904)","(1.0659355591394013, 0.0258507533976308)","(1.0752669592642219, 0.022342547546609682)"
17,"(1.0084823538198373, 0.033509841331035066)","(1.0980680504832983, 0.020825752078647976)","(1.0698166478632838, 0.012987043777360813)","(1.0327047235009512, 0.027151175116822961)","(1.0693340059488918, 0.025313003242587468)","(1.0352392585773484, 0.020944528764641611)","(1.0914276402114926, 0.040694621631405213)","(1.0026436258520137, 0.028746788594629091)","(1.0737722586844638, 0.042838520216747764)","(0.99976548012898347, 0.03893010688706143)","(0.96996904975577014, 0.045132684094955536)","(1.0335632713943672, 0.087001166268656491)","(0.95288430049963546, 0.081655993042075672)","(0.87901971266645995, 0.12768630630696154)","(1.109928480060937, 0.054267899447503362)","(1.0562091898389532, 0.029316595995624264)","(1.064291545320301, 0.032926459864124576)","(1.0280007223328034, 0.023939339942500637)","(0.95850316764421506, 0.036455622050374566)","(0.90581585726855807, 0.047811204361138428)","(1.0291817170220652, 0.042153007338978386)","(1.0051654003688775, 0.030650915688804996)","(1.0703609888207986, 0.015820905147986265)","(1.0575807050516466, 0.028301525804574013)"
18,"(0.81842630334705746, 0.016423425086707917)","(1.0650996658538701, 0.0243889474865451)","(1.0683824296082134, 0.012890118437158435)","(1.0284587979786832, 0.028136087639499936)","(1.0663024882465473, 0.023907480793494348)","(1.044515320269827, 0.022141206579005659)","(1.0682307354496248, 0.042175231992128887)","(1.0094113613571192, 0.032060944441776061)","(1.0675008254771696, 0.044192837491847173)","(0.91566898770104077, 0.042153106348128945)","(0.9536121048060201, 0.043656094707621274)","(1.0163742894596788, 0.085611060807415942)","(0.93647390386307161, 0.081469647863043587)","(0.86693667537692687, 0.13092111863429493)","(1.1283590911830892, 0.052521635068061789)","(1.0417116146615515, 0.030842042500369132)","(1.0901732882475172, 0.034480216704019316)","(1.046901861268634, 0.021238651474482725)","(0.95521811397075673, 0.034957286287729407)","(0.91370446418604767, 0.04609893325730316)","(1.0000011396981874, 0.047530780837178405)","(1.0013637798203132, 0.03161210296829705)","(1.0567829447876667, 0.024174907370104051)","(1.0498913909754493, 0.027437877845025778)"
19,"(1.0084823538198375, 0.033509841331034983)","(1.0980680504832985, 0.020825752078647806)","(1.0698166478632838, 0.012987043777360811)","(1.032704723500951, 0.027151175116823072)","(1.0693340059488914, 0.0253130032425876)","(1.0352392585773482, 0.020944528764641916)","(1.0914276402114926, 0.040694621631405213)","(1.0026436258520137, 0.028746788594629362)","(1.0737722586844638, 0.042838520216747764)","(0.99976548012898347, 0.03893010688706143)","(0.96996904975576992, 0.045132684094955598)","(1.0335632713943672, 0.087001166268656491)","(0.95288430049963546, 0.081655993042075672)","(0.87901971266646006, 0.12768630630696148)","(1.1099284800609373, 0.05426789944750314)","(1.0562091898389534, 0.029316595995624268)","(1.064291545320301, 0.032926459864124472)","(1.0280007223328036, 0.02393933994250064)","(0.95850316764421495, 0.036455622050374718)","(0.90581585726855807, 0.047811204361138428)","(1.0291817170220652, 0.042153007338978386)","(1.005165400368877, 0.030650915688805201)","(1.0703609888207983, 0.015820905147987122)","(1.0575807050516466, 0.028301525804574013)"
