DAY,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23
135,"(0.23100000000000009, 0.0)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(0.2173117970117755, 0.017490589128970068)","(0.30292900319308913, 0.059046191261800482)","(0.41428416688745862, 0.077298094870817166)","(0.39356554390036208, 0.06160415525364963)","(0.36660298699041294, 0.043031487968277077)","(0.52149789503420996, 0.062217108983630982)","(1.1018030609948235, 0.10814109322781726)","(0.47997746812196695, 0.053930726121924136)","(0.22777606790288402, 0.067971298712617687)","(0.65767485321042995, 0.078732832535584441)","(0.1955800537484999, 0.016457022614162594)","(1.5345767750811501, 0.19016669857613744)","(0.27256786275436523, 0.027682966120138437)","(0.31097353436419461, 0.056857521103316655)","(0.49262807577847123, 0.085722335265661476)","(0.50117706203107126, 0.042539219168600005)","(0.33636183386797502, 0.049069098188258969)","(0.67645329346444383, 0.10290441445776242)","(0.34495654712498053, 0.023190649877309188)"
136,"(0.23100000000000009, 0.0)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(0.2173117970117755, 0.017490589128970072)","(0.43495527749303198, 0.072388345126380871)","(0.4412349436924054, 0.067763203973009042)","(0.409588845781999, 0.055643621042461497)","(0.38917530396975247, 0.0446222789278767)","(0.49136866557178177, 0.064372650630953349)","(0.83783076354780861, 0.096432195975083151)","(0.42887920364340276, 0.055611437088718248)","(0.24299034993801419, 0.068325383588831792)","(0.60042368211152286, 0.074450637165100975)","(0.12580734580734618, 0.00087658424398189981)","(1.1929315196998116, 0.054702318822917026)","(0.27258702400265716, 0.027664825070960408)","(0.30968363879736371, 0.056612559760704284)","(0.27303638722670909, 0.14724418278308909)","(0.48612159717115916, 0.046946408762860575)","(0.33636183386797497, 0.049069098188258962)","(0.67645329346444405, 0.1029044144577624)","(0.34495654712498097, 0.023190649877309111)"
137,"(0.32230000000000014, 0.0)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
138,"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, inf)","(nan, inf)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
139,"(0.23100000000000009, 0.0)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(0.2173117970117755, 0.017490589128970037)","(0.43495527749303181, 0.072388345126380843)","(0.44123494369240535, 0.067763203973009029)","(0.39434801995553953, 0.059994498580399049)","(0.37302269607505706, 0.04660331824309405)","(0.48060156261761033, 0.063549285684878387)","(1.0877422521976614, 0.12037736367219039)","(0.45029629764241252, 0.056605014035189471)","(0.24299034993801424, 0.068325383588831806)","(0.60042368211152297, 0.074450637165101016)","(0.12580734580734645, 0.000876584243981319)","(1.1951378986866796, 0.056138462703959183)","(0.27273724818926209, 0.027817712624832656)","(0.30968363879736377, 0.056612559760704263)","(0.27303638722670909, 0.14724418278308912)","(0.48612159717115916, 0.046946408762860624)","(0.33636183386797491, 0.049069098188258983)","(0.67645329346444394, 0.10290441445776238)","(0.34495654712498058, 0.023190649877309188)"
140,"(0.32230000000000014, 0.0)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
141,"(0.32230000000000014, 0.0)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
142,"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
143,"(0.57325130612692243, 0.0010477189346845457)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(0.21731179701177547, 0.017490589128970054)","(0.30292900319308913, 0.059046191261800461)","(0.41428416688745867, 0.077298094870817166)","(0.36812789250952754, 0.058317315785948884)","(0.36690876200411948, 0.047093050642221544)","(0.48113034272059035, 0.058054064856881422)","(1.1170478832198587, 0.11217324654209364)","(0.47997746812196707, 0.053930726121924108)","(0.22750495893382897, 0.069542098553453641)","(0.70782017619981397, 0.064745554144856277)","(0.18926674721439121, 0.015912696864294973)","(1.5345767750811501, 0.19016669857613744)","(0.27256786275436529, 0.027682966120138382)","(0.31097353436419461, 0.056857521103316627)","(0.49262807577847095, 0.085722335265661517)","(0.50117706203107137, 0.04253921916860004)","(0.33636183386797486, 0.04906909818825899)","(0.67645329346444394, 0.1029044144577624)","(0.30451859907321793, 0.045907454988490456)"
144,"(0.60522138379382373, 0.064616712227073811)","(0.66051511412708286, 0.078121876658078293)","(0.66830362230362139, 0.00035921039896884629)","(0.1624860398860396, 0.00050289455849597173)","(0.46249999999999958, 0.0)","(0.20141612860686051, 0.026716792057611426)","(0.33308032073478733, 0.051750157544790017)","(0.3040679178275712, 0.0727158989063241)","(0.38092369920558966, 0.060779346042504477)","(0.51296718762052407, 0.060192750604241473)","(0.42555572897673383, 0.040799743682721344)","(0.93817005169055889, 0.097366902120361962)","(0.41543166505742585, 0.056604079855042171)","(0.35236221401189927, 0.063655551705610408)","(0.58982953336591826, 0.046411116750281353)","(0.26674923405618051, 0.039916081748366819)","(0.69518547766994421, 0.11800161936571395)","(0.3798143706330171, 0.047363201188400102)","(0.3902118999296284, 0.044082532778366428)","(0.3964545609229046, 0.073185193570123278)","(0.59064933714393741, 0.066295575780029203)","(0.37462322359778721, 0.059204408114188818)","(0.42015119223501712, 0.077291458119978715)","(0.41619404637307872, 0.027812325435940088)"
