DAY,MAXB-MINB
0,0.12685953851844645
1,0.1614158250063768
2,0.1755412211394501
3,0.15993280058947462
4,0.17206708418674088
5,0.13994014488293338
6,0.135064993080374
7,0.13915444885722172
8,0.16717112005263218
9,0.16747279863076292
10,0.20020933598492802
11,0.13193540057974545
12,0.15520390136727963
13,0.14009693562107284
14,0.11040768752875468
15,0.1131348069913895
16,0.14485347147306366
17,0.16496211965520197
18,0.18586005566433417
19,0.13086403168937
20,0.10736912529222442
21,0.1502938279528881
22,0.12582804086048988
23,0.16615391362306303
24,0.14775819996968143
25,0.14772801169062894
26,0.18450572478985305
27,0.10014491402118514
28,0.14035973996287154
29,0.13212324584753088
30,0.14961495615807324
31,0.15743752064970867
32,0.17150537710320052
33,0.1593837345316813
34,0.13166246164337048
35,0.15013258363725124
36,0.15328574392916194
37,0.14203127393045284
38,0.16993390434614508
39,0.13316680664291614
40,0.15182262447235
41,0.12713272795107583
42,0.10597744400875109
43,0.1078946631124662
44,0.1167472035250175
45,0.15554183600806737
46,0.1525650463525008
47,0.13506499308037395
48,0.15046404524557644
49,0.16530292532033358
50,0.13517780746506897
51,0.1543166743603983
52,0.1477070756122411
53,0.16182933476776146
54,0.14905625860786786
55,0.1525650463525009
56,0.1498471220640754
57,0.13908846621274074
58,0.21048557538506962
59,0.13756086836279002
60,0.10708967953061932
61,0.14182789937742069
62,0.12581912234791198
63,0.13107040860421842
64,0.12081544299269759
65,0.10007256734586029
66,0.11490474564154829
67,0.13350333205839532
68,0.10666155717775577
69,0.15239497223643378
70,0.24332784238162297
71,0.15643714820315052
72,0.11220134413924365
73,0.125241862112402
74,0.10251469247127343
75,0.10770777852088387
76,0.12183337748819423
77,0.167567595714311
78,0.11828212957575518
79,0.10524338524660093
80,0.10733242516814401
81,0.13609345271796647
82,0.15505996653347337
83,0.15778111823420765
84,0.16558882610349207
85,0.19945207855116903
86,0.11639560473750316
87,0.10392848944799749
88,0.11968056784796055
89,0.127424166981568
90,0.14394322171606055
91,0.23875075768998982
92,0.15658549192660842
93,0.15734970429930634
94,0.15161403774467974
95,0.13265899512865775
96,0.1301822026065737
97,0.10221498063067141
98,0.20097401540178328
99,0.21500715329604914
100,0.17255069580378407
101,0.16871466242900635
102,0.15192333759132237
103,0.11954102320269921
104,0.10490699593470909
105,0.16796542606361725
106,0.16301536119573268
107,0.12480832446393098
108,0.19784722811380784
109,0.16537440981951246
110,0.2380431767320133
111,0.23201513910240779
112,0.2135263886903676
113,0.19606589823750348
114,0.21533543383246373
115,0.2302242969993159
116,0.16871466242900607
117,0.16371438353712858
118,0.21533543383246367
119,0.24464944378191972
120,0.17595748114199172
121,0.14835391802998593
122,0.146086173606489
123,0.14512639621431378
124,0.13517233299626114
125,0.1070808105368754
126,0.20531034623027167
127,0.20097401540178317
128,0.24797118926822248
129,0.24654059542097517
130,0.24817969303009085
131,0.21494298451286264
132,0.24213450484402615
133,0.18641569545973347
134,0.19606589823750348
135,0.24245665572042235
136,0.24464944378191916
137,0.20097401540178328
138,0.18572344764865917
139,0.1995022879436561
140,0.18641569545973347
141,0.18641569545973347
142,0.18572344764865917
143,0.21267962829319942
144,0.2569030225677703
145,0.20916591393832162
146,0.18572344764865922
147,0.18641569545973347
148,0.18641569545973347
149,0.1857234476486591
150,0.24464944378191933
151,0.23766591409433846
152,0.21691576748557984
153,0.23201513910240773
154,0.20097401540178328
155,0.21300379925263585
156,0.18572344764865917
157,0.20097401540178328
158,0.23466665357576522
159,0.23699547326115522
160,0.2135263886903675
161,0.18641569545973347
162,0.19606589823750342
163,0.15610434640071225
164,0.15268153391448902
165,0.15415491539140713
166,0.15887182444744274
167,0.23678640711626125
168,0.18641569545973347
169,0.1838307169438273
170,0.15624238190403733
171,0.19273985685252526
172,0.18644602381702302
173,0.1697652576144521
174,0.10059160337447337
175,0.15171446073668177
176,0.10666155717775583
177,0.13399292787549189
178,0.18854034622569388
179,0.11137667720434713
180,0.16300434442119582
181,0.18708899363396858
182,0.16483442288554567
183,0.1793389700566531
184,0.20313214438981425
185,0.22954309376412085
186,0.21572719796478812
187,0.1926502513554676
188,0.15343202283976093
189,0.16487157646863249
190,0.14089757759302657
191,0.1768634539568501
192,0.1416675689758906
193,0.20702978207185185
194,0.21360108698897035
195,0.17997321835486013
196,0.23415089032231906
197,0.1509590747297727
198,0.1475185216236531
199,0.19267328508499332
200,0.1399686222465359
201,0.1548653079327622
202,0.15401313126677613
203,0.14446806439126125
204,0.15170364892774402
205,0.2122255559148601
206,0.19439762648795983
207,0.16971348629562116
208,0.2001599335729619
209,0.1589119831635209
210,0.18346946957348087
211,0.13671953656815133
212,0.18410634167421097
213,0.177096586055501
214,0.19281925421214718
215,0.1655970682526256
216,0.17032617752976198
217,0.19595706193544826
218,0.16710869407661144
219,0.15624238190403766
220,0.20365412037797775
221,0.13362047202494853
222,0.12564254558111465
223,0.17110365296926316
224,0.13582267361571249
225,0.16526256999648253
226,0.17243507679239828
227,0.17473048839132171
228,0.17173621506295944
229,0.1906393895592725
230,0.1416103384269995
231,0.1378127600228619
232,0.1465400210784743
233,0.1915730068292933
234,0.21985759227646973
235,0.22954309376412102
236,0.2295430937641209
237,0.2295430937641208
238,0.2295430937641209
239,0.22954309376412102
240,0.2295430937641207
241,0.1744343847181714
242,0.19188664959935758
243,0.19834944929600334
244,0.1575355640279616
245,0.1534759858140508
246,0.13504133394313755
247,0.21031159378695718
248,0.2295430937641209
249,0.2295430937641208
250,0.2236631897912819
251,0.22169290747082004
252,0.18552892053413728
253,0.16995137344097522
254,0.20370003645159984
255,0.19708405492196607
256,0.18054743644119348
257,0.15235950450580849
258,0.14522799706185696
259,0.13466852987563166
260,0.14386828066296747
261,0.19947398599879368
262,0.2099288693505305
263,0.20688741497948426
264,0.20865273131916123
265,0.1838430282443977
266,0.130804003053911
267,0.14765286296333352
268,0.14549875244379007
269,0.18832071853010451
270,0.20856265983628142
271,0.1999582711709399
272,0.14386828066296747
273,0.13576259774608795
274,0.16598846389689664
275,0.1756432742414778
276,0.10757284234651521
277,0.17505340374069123
278,0.16524892090470555
279,0.12823364071235066
280,0.1643597378238435
281,0.11176399234214096
282,0.11620999279337302
283,0.12978875213441632
284,0.20865273131916146
285,0.18529788592703378
286,0.18910205392863483
287,0.12416345203739704
288,0.16494514227581752
289,0.17506174515890793
290,0.17494343336129498
291,0.15383736489632882
292,0.13506499308037395
293,0.1555150687847281
294,0.1349601342725843
295,0.17428499900631184
296,0.1432445634410574
297,0.15939400527749958
298,0.17750180829379675
299,0.14203127393045273
300,0.13472802354863295
301,0.127300483335119
302,0.13599177930655731
303,0.16601786561794496
304,0.16329846360051858
305,0.13908442449949177
306,0.16136851816800063
307,0.15693957723969226
308,0.16346595721760304
309,0.15939400527749964
310,0.16604382052151656
311,0.17062518109274288
312,0.14284657561219827
313,0.13264609285999202
314,0.1324304298622147
315,0.13532640540316837
316,0.13107040860421837
317,0.12608534032746294
318,0.1611252583047424
319,0.16834618862819783
320,0.16081157507237992
321,0.1778397315298969
322,0.12804539434877504
323,0.16717112005263224
324,0.11637938905619782
325,0.13766133890857796
326,0.12881322636884268
327,0.1581769676403087
328,0.15192333759132237
329,0.11753970364139826
330,0.09981601629728143
331,0.16249372992450972
332,0.1690492931144627
333,0.15576761590471488
334,0.14894457681924012
335,0.13237665728005438
336,0.114117246226135
337,0.1923928679999744
338,0.21040696121804453
339,0.2054223090388705
340,0.20762467377261007
341,0.20721593243856495
342,0.20613401694761196
343,0.1756023904827862
344,0.21160036632723628
345,0.22078614171994687
346,0.21806612540690418
347,0.21377180801722623
348,0.207629035412711
349,0.18832071853010451
350,0.13994014488293322
351,0.14894457681923967
352,0.1661295495926377
353,0.16958511427645445
354,0.13175115244426566
355,0.1644234329150459
356,0.14661329827354602
357,0.13366363066629228
358,0.14339901164146313
359,0.15243224486653695
360,0.14038451384846384
361,0.15939400527749958
362,0.1396673783900546
363,0.1451544545825989
364,0.13197921993677786
